key,text,tag,file,type,protected_text,translated
VFEPD_GiantSunflower.description,Giant flowers genetically modified by a long-forgotten genetics company using the genome of the common sunflower plant. This one is fake.,description,ThingDef/ThingDef.xml,def,Giant flowers genetically modified by a long-forgotten genetics company using the genome of the common sunflower plant. This one is fake.,一家被遗忘已久的遗传学公司利用普通向日葵植物的基因组对巨型花朵进行了基因改造。这个是假的。
VFEPD_GiantTulip.label,giant tulips,label,ThingDef/ThingDef.xml,def,giant tulips,巨型郁金香
VFEPD_GiantTulip.description,Giant flowers genetically modified by a long-forgotten genetics company using the genome of a tulip plant. This one is fake.,description,ThingDef/ThingDef.xml,def,Giant flowers genetically modified by a long-forgotten genetics company using the genome of a tulip plant. This one is fake.,一家被遗忘已久的遗传学公司利用郁金香植物的基因组对巨型花朵进行了基因改造。这个是假的。
VFEPD_SessileMechanoid.label,sessile mechanoid tree,label,ThingDef/ThingDef.xml,def,sessile mechanoid tree,固着机械树
VFEPD_SessileMechanoid.description,"This thing was once a tree. Mechanoids repurposed its cells into a half-tree, half-mechanoid abomination, serving an unknown purpose. This one is fake.",description,ThingDef/ThingDef.xml,def,"This thing was once a tree. Mechanoids repurposed its cells into a half-tree, half-mechanoid abomination, serving an unknown purpose. This one is fake.",这东西曾经是一棵树。机械人将其细胞重新调整为半树半机械人的怪物，服务于未知的目的。这个是假的。
VFEPD_HardyGrass.label,hardy grass,label,ThingDef/ThingDef.xml,def,hardy grass,耐寒草
VFEPD_HardyGrass.description,Wild grass. Grows anywhere there is a little light and minimally fertile ground. This one is fake.,description,ThingDef/ThingDef.xml,def,Wild grass. Grows anywhere there is a little light and minimally fertile ground. This one is fake.,野生草。生长在任何有一点光照和最低限度肥沃的土地的地方。这个是假的。
VFEPD_MangroveTree.label,mangrove tree,label,ThingDef/ThingDef.xml,def,mangrove tree,红树林
VFEPD_MangroveTree.description,A tree that grows in saline or brackish water. This one is fake.,description,ThingDef/ThingDef.xml,def,A tree that grows in saline or brackish water. This one is fake.,生长在盐水或微咸水中的树。这个是假的。
VFEPD_ParasiticMangrove.label,parasitic mangrove,label,ThingDef/ThingDef.xml,def,parasitic mangrove,寄生红树林
VFEPD_ParasiticMangrove.description,"A weird, colourful plant adapted to extract nutrients from mangrove trees. This one is fake.",description,ThingDef/ThingDef.xml,def,"A weird, colourful plant adapted to extract nutrients from mangrove trees. This one is fake.",一种奇怪的、色彩缤纷的植物，适合从红树林中提取营养。这个是假的。
VFEPD_MangrovePalm.label,mangrove palm,label,ThingDef/ThingDef.xml,def,mangrove palm,红树林棕榈
VFEPD_MangrovePalm.description,A palm tree adapted to the mangrove conditions. This one is fake.,description,ThingDef/ThingDef.xml,def,A palm tree adapted to the mangrove conditions. This one is fake.,适应红树林条件的棕榈树。这个是假的。
VFEPD_LilacBeacon.label,lilac beacon,label,ThingDef/ThingDef.xml,def,lilac beacon,丁香灯塔
VFEPD_LilacBeacon.description,The lilac beacon is a tall mushroom with a bright purple cap. This one is fake.,description,ThingDef/ThingDef.xml,def,The lilac beacon is a tall mushroom with a bright purple cap. This one is fake.,紫丁香灯塔是一种高大的蘑菇，带有亮紫色的菌盖。这个是假的。
VFEPD_WitchesOyster.label,witches' oyster,label,ThingDef/ThingDef.xml,def,witches' oyster,女巫的牡蛎
VFEPD_WitchesOyster.description,"A small, ramified fungal colony with a pungent aroma. This one is fake.",description,ThingDef/ThingDef.xml,def,"A small, ramified fungal colony with a pungent aroma. This one is fake.",具有刺鼻气味的小型分枝真菌菌落。这个是假的。
VFEPD_AgaricusDomeCap.label,agaricus domecap,label,ThingDef/ThingDef.xml,def,agaricus domecap,蘑菇圆顶
VFEPD_AgaricusDomeCap.description,"Everything about this fungus screams ""I'm toxic, stay away from me"". This one is fake.",description,ThingDef/ThingDef.xml,def,"Everything about this fungus screams ""I'm toxic, stay away from me"". This one is fake.",关于这种真菌的一切都在尖叫“我有毒，离我远点”。这个是假的。
VFEPD_GiantAgarilux.label,giant agarilux,label,ThingDef/ThingDef.xml,def,giant agarilux,巨型伞菌
VFEPD_GiantAgarilux.description,A colossal purple mushroom. Its size and glowing protrusions make this fungus beautiful to look at. This one is fake.,description,ThingDef/ThingDef.xml,def,A colossal purple mushroom. Its size and glowing protrusions make this fungus beautiful to look at. This one is fake.,巨大的紫色蘑菇。它的大小和发光的突起使这种真菌看起来很漂亮。这个是假的。
VFEPD_ArbuscularMycorrhiza.label,arbuscular mycorrhiza,label,ThingDef/ThingDef.xml,def,arbuscular mycorrhiza,丛枝菌根
VFEPD_ArbuscularMycorrhiza.description,A mycorrhiza is a symbiotic association between a fungus and a plant. This one is fake.,description,ThingDef/ThingDef.xml,def,A mycorrhiza is a symbiotic association between a fungus and a plant. This one is fake.,菌根是真菌和植物之间的共生关系。这个是假的。
VFEPD_DribblingCap.label,dribbling cap,label,ThingDef/ThingDef.xml,def,dribbling cap,运球帽
VFEPD_DribblingCap.description,"A huge pink mushroom, constantly dribbling a pungent, resin-like substance. This one is fake.",description,ThingDef/ThingDef.xml,def,"A huge pink mushroom, constantly dribbling a pungent, resin-like substance. This one is fake.",一个巨大的粉红色蘑菇，不断滴出一种刺激性的树脂状物质。这个是假的。
VFEPD_RecurvedStropharia.label,recurved stropharia,label,ThingDef/ThingDef.xml,def,recurved stropharia,下弯大球盖菇
VFEPD_RecurvedStropharia.description,A big greyish mushroom. Its size and glowing protrusions make this fungus beautiful to look at. This one is fake.,description,ThingDef/ThingDef.xml,def,A big greyish mushroom. Its size and glowing protrusions make this fungus beautiful to look at. This one is fake.,一个大的灰色蘑菇。它的大小和发光的突起使这种真菌看起来很漂亮。这个是假的。
VFEPD_SlimyPholiota.label,slimy pholiota,label,ThingDef/ThingDef.xml,def,slimy pholiota,粘糊糊的小叶
VFEPD_SlimyPholiota.description,"A blueish-pink mushroom, secreting a slimy substance that attracts insects. This one is fake.",description,ThingDef/ThingDef.xml,def,"A blueish-pink mushroom, secreting a slimy substance that attracts insects. This one is fake.",一种蓝粉色的蘑菇，分泌一种吸引昆虫的粘稠物质。这个是假的。
VFEPD_AgariluxPrime.label,Agarilux Prime,label,ThingDef/ThingDef.xml,def,Agarilux Prime,Agarilux Prime
VFEPD_AgariluxPrime.description,An unbelievably large exemplar of Agarilux. This myconic colony has adapted perfectly to its environment. This one is fake.,description,ThingDef/ThingDef.xml,def,An unbelievably large exemplar of Agarilux. This myconic colony has adapted perfectly to its environment. This one is fake.,Agarilux 的一个令人难以置信的大样本。这个真菌群落已经完美地适应了它的环境。这个是假的。
VFEPD_AlienGrass.label,ocular grass,label,ThingDef/ThingDef.xml,def,ocular grass,眼草
VFEPD_AlienGrass.description,"This grass is completely alien, probably not even 100% carbon based. Not very edible for terrestrial creatures. This one is fake.",description,ThingDef/ThingDef.xml,def,"This grass is completely alien, probably not even 100% carbon based. Not very edible for terrestrial creatures. This one is fake.",这种草完全是外星人，甚至可能不是100%碳基的。对于陆地生物来说不太可食用。这个是假的。
VFEPD_RedLeaves.label,ocular plant,label,ThingDef/ThingDef.xml,def,ocular plant,眼植物
VFEPD_RedLeaves.description,"This grass is completely alien, probably not even 100% carbon based. Not very edible for terrestrial creatures. This one is fake.",description,ThingDef/ThingDef.xml,def,"This grass is completely alien, probably not even 100% carbon based. Not very edible for terrestrial creatures. This one is fake.",这种草完全是外星人，甚至可能不是100%碳基的。对于陆地生物来说不太可食用。这个是假的。
VFEPD_RedPlantsTall.label,ocular plant,label,ThingDef/ThingDef.xml,def,ocular plant,眼植物
VFEPD_RedPlantsTall.description,"This grass is completely alien, probably not even 100% carbon based. Not very edible for terrestrial creatures. This one is fake.",description,ThingDef/ThingDef.xml,def,"This grass is completely alien, probably not even 100% carbon based. Not very edible for terrestrial creatures. This one is fake.",这种草完全是外星人，甚至可能不是100%碳基的。对于陆地生物来说不太可食用。这个是假的。
VFEPD_AlienTree.label,ocular tree,label,ThingDef/ThingDef.xml,def,ocular tree,眼树
VFEPD_AlienTree.description,"This tree is completely alien, probably not even 100% carbon based, and it seems to be struggling to grow from exposure to a terrestrial environment. This one is fake.",description,ThingDef/ThingDef.xml,def,"This tree is completely alien, probably not even 100% carbon based, and it seems to be struggling to grow from exposure to a terrestrial environment. This one is fake.",这棵树完全是外来的，可能甚至不是 100% 碳基的，而且它似乎因暴露在陆地环境中而难以生长。这个是假的。
VFEPD_HalfAlienTree.label,half transformed ocular tree,label,ThingDef/ThingDef.xml,def,half transformed ocular tree,半变形眼树
VFEPD_HalfAlienTree.description,A strange infection seems to be transforming this regular oak into an ocular tree. This one is fake.,description,ThingDef/ThingDef.xml,def,A strange infection seems to be transforming this regular oak into an ocular tree. This one is fake.,一种奇怪的感染似乎正在将这棵普通的橡树变成一棵有眼的树。这个是假的。
VFEPD_TentacularPlant.label,tentacular aberration,label,ThingDef/ThingDef.xml,def,tentacular aberration,触手像差
VFEPD_TentacularPlant.description,This plant is completely alien. The blue nodules at the end of each branch / tentacle produce an eerie rattling sound from time to time. This one is fake.,description,ThingDef/ThingDef.xml,def,This plant is completely alien. The blue nodules at the end of each branch / tentacle produce an eerie rattling sound from time to time. This one is fake.,这种植物完全是外来植物。每个树枝/触手末端的蓝色结节不时发出怪异的嘎嘎声。这个是假的。
VFEPD_GlobularPlant.label,globular aberration,label,ThingDef/ThingDef.xml,def,globular aberration,球状像差
VFEPD_GlobularPlant.description,"A sickly pink orb supported by a network of gnarled branches. A reddish sap constantly drips from its wood, and seems to keep insects at bay. This one is fake.",description,ThingDef/ThingDef.xml,def,"A sickly pink orb supported by a network of gnarled branches. A reddish sap constantly drips from its wood, and seems to keep insects at bay. This one is fake.",一个病态的粉红色球体，由粗糙的树枝网络支撑。淡红色的汁液不断从其木材中滴下，似乎可以驱赶昆虫。这个是假的。
VFEPD_BloodBouquet.label,blood bouquet,label,ThingDef/ThingDef.xml,def,blood bouquet,血花束
VFEPD_BloodBouquet.description,"A spiny plant with some kind of fruit hanging from its top. The fruit seems to be as hard as the trunk itself, and equally covered in spines. This one is fake.",description,ThingDef/ThingDef.xml,def,"A spiny plant with some kind of fruit hanging from its top. The fruit seems to be as hard as the trunk itself, and equally covered in spines. This one is fake.",一种带刺的植物，其顶部悬挂着某种果实。果实似乎和树干本身一样坚硬，并且同样覆盖着刺。这个是假的。
VFEPD_CrystalHorn.label,crystal horn,label,ThingDef/ThingDef.xml,def,crystal horn,水晶号角
VFEPD_CrystalHorn.description,"This strange flower seems to be only partially organic. Part of its structure is clearly crystalline, and it appears to be unaffected, or even bolstered, by the extremely cold climate. This one is fake.",description,ThingDef/ThingDef.xml,def,"This strange flower seems to be only partially organic. Part of its structure is clearly crystalline, and it appears to be unaffected, or even bolstered, by the extremely cold climate. This one is fake.",这种奇怪的花似乎只是部分有机的。它的部分结构显然是结晶的，而且它似乎没有受到极冷气候的影响，甚至没有得到加强。这个是假的。
VFEPD_FrostLeaf.label,frost leaf,label,ThingDef/ThingDef.xml,def,frost leaf,霜叶
VFEPD_FrostLeaf.description,"These translucent plants seem to be able to grow almost anywhere, even in some snow covered areas. This one is fake.",description,ThingDef/ThingDef.xml,def,"These translucent plants seem to be able to grow almost anywhere, even in some snow covered areas. This one is fake.",这些半透明的植物似乎几乎可以在任何地方生长，甚至在一些冰雪覆盖的地区。这个是假的。
VFEPD_RimeNodules.label,rime nodules,label,ThingDef/ThingDef.xml,def,rime nodules,雾凇结节
VFEPD_RimeNodules.description,"A very strange plant, partly inorganic, that seems to extract propane from the surrounding landscape and store it as an energy source in rime-bound chemical sacs. This one is fake.",description,ThingDef/ThingDef.xml,def,"A very strange plant, partly inorganic, that seems to extract propane from the surrounding landscape and store it as an energy source in rime-bound chemical sacs. This one is fake.",一种非常奇怪的植物，部分是无机的，似乎从周围的景观中提取丙烷并将其作为能源储存在雾凇-结合化学囊中。这个是假的。
VFEPD_CrystalFlower.label,crystal flower,label,ThingDef/ThingDef.xml,def,crystal flower,水晶花
VFEPD_CrystalFlower.description,"A tall, translucent flower that seems to be partially inorganic. This one is fake.",description,ThingDef/ThingDef.xml,def,"A tall, translucent flower that seems to be partially inorganic. This one is fake.",一朵高大、半透明的花，似乎部分是无机的。这个是假的。
VFEPD_FlashFrozenTree.label,flash frozen tree,label,ThingDef/ThingDef.xml,def,flash frozen tree,闪冻树
VFEPD_FlashFrozenTree.description,"This tree, which probably started growing in a rare period of summer heat, has been frozen in place by the extreme temperatures, its leaves crystallized by the toxic propane compounds. This one is fake.",description,ThingDef/ThingDef.xml,def,"This tree, which probably started growing in a rare period of summer heat, has been frozen in place by the extreme temperatures, its leaves crystallized by the toxic propane compounds. This one is fake.",这棵树可能是在罕见的夏季炎热时期开始生长的，由于极端温度而被冻结在原地，其叶子被有毒的丙烷化合物结晶。这个是假的。
VFEPD_BrownBarrelCactus.label,brown barrel cactus,label,ThingDef/ThingDef.xml,def,brown barrel cactus,棕色桶状仙人掌
VFEPD_BrownBarrelCactus.description,"The brown barrel cactus, Ferocactus Brunetus, is an extremophile plant that thrives in low-water and poor sunlight conditions. This one is fake.",description,ThingDef/ThingDef.xml,def,"The brown barrel cactus, Ferocactus Brunetus, is an extremophile plant that thrives in low-water and poor sunlight conditions. This one is fake.",棕桶仙人掌（Ferocactus Brunetus）是一种极端微生物植物，在低水位和不良阳光条件下生长茂盛。这个是假的。
VFEPD_TinkleGrass.label,tinkle grass,label,ThingDef/ThingDef.xml,def,tinkle grass,叮叮当当草
VFEPD_TinkleGrass.description,Wild grass. Grows anywhere there is a little light and minimally fertile ground. This one is fake.,description,ThingDef/ThingDef.xml,def,Wild grass. Grows anywhere there is a little light and minimally fertile ground. This one is fake.,野生草。生长在任何有一点光照和最低限度肥沃的土地的地方。这个是假的。
VFEPD_FirevineTree.label,firevine tree,label,ThingDef/ThingDef.xml,def,firevine tree,火藤树
VFEPD_FirevineTree.description,Firevine trees are pyrophitic plants that are able to survive wildfires due to a clever layer of thermal insulation provided by their fire retardant bark. This one is fake.,description,ThingDef/ThingDef.xml,def,Firevine trees are pyrophitic plants that are able to survive wildfires due to a clever layer of thermal insulation provided by their fire retardant bark. This one is fake.,火藤树是一种自燃植物，由于其阻燃树皮提供了一层巧妙的隔热层，因此能够在野火中幸存下来。这个是假的。
VFEPD_GreenRockFern.label,green rock fern,label,ThingDef/ThingDef.xml,def,green rock fern,绿色岩蕨
VFEPD_GreenRockFern.description,A wild tall fern. Slows down anyone moving over it. This one is fake.,description,ThingDef/ThingDef.xml,def,A wild tall fern. Slows down anyone moving over it. This one is fake.,一种野生高蕨类植物。减慢任何在其上移动的人的速度。这个是假的。
VFEPD_Iashiphus.label,iashiphus,label,ThingDef/ThingDef.xml,def,iashiphus,亚什福斯
VFEPD_Iashiphus.description,"This vivid green plant seem to be related to cacti. Though it's fleshy bark is not edible, it produces flowers than can be consumed by humans. This one is fake.",description,ThingDef/ThingDef.xml,def,"This vivid green plant seem to be related to cacti. Though it's fleshy bark is not edible, it produces flowers than can be consumed by humans. This one is fake.",这种鲜艳的绿色植物似乎与仙人掌有关。虽然它的肉质树皮不可食用，但它所产生的花朵可供人类食用。这个是假的。
VFEPD_SugarFamewort.label,sugar famewort,label,ThingDef/ThingDef.xml,def,sugar famewort,糖苋菜
VFEPD_SugarFamewort.description,"The sugar famewort grows in areas with a high concentration of pollinating insects. It generates a sweet nectar that attracts these insects, and they disperse its pollen when they feed on it. This one is fake.",description,ThingDef/ThingDef.xml,def,"The sugar famewort grows in areas with a high concentration of pollinating insects. It generates a sweet nectar that attracts these insects, and they disperse its pollen when they feed on it. This one is fake.",糖苋草生长在传粉昆虫高度集中的地区。它产生一种甜美的花蜜来吸引这些昆虫，当它们取食它时，它们会散布花粉。这个是假的。
VFEPD_RavenNettle.label,raven nettle,label,ThingDef/ThingDef.xml,def,raven nettle,乌鸦荨麻
VFEPD_RavenNettle.description,"Tangled, thorny, woody shoots covered with leaves. Raven nettle grows in clusters, and slows down anyone moving over it. This one is fake.",description,ThingDef/ThingDef.xml,def,"Tangled, thorny, woody shoots covered with leaves. Raven nettle grows in clusters, and slows down anyone moving over it. This one is fake.",缠结、多刺、木质的枝条上覆盖着叶子。乌鸦荨麻成簇生长，会减慢任何人在其上移动的速度。这个是假的。
VFEPD_DriedRavenNettle.label,dried raven nettle,label,ThingDef/ThingDef.xml,def,dried raven nettle,干乌鸦荨麻
VFEPD_DriedRavenNettle.description,"Tangled, thorny, woody shoots covered with leaves. Raven nettle grows in clusters, and slows down anyone moving over it. This one is fake.",description,ThingDef/ThingDef.xml,def,"Tangled, thorny, woody shoots covered with leaves. Raven nettle grows in clusters, and slows down anyone moving over it. This one is fake.",缠结、多刺、木质的枝条上覆盖着叶子。乌鸦荨麻成簇生长，会减慢任何人在其上移动的速度。这个是假的。
VFEPD_FanPalm.label,fan palm,label,ThingDef/ThingDef.xml,def,fan palm,扇形棕榈
VFEPD_FanPalm.description,This exuberant palm grows in areas with a rich soil surrounding the tar pits. This one is fake.,description,ThingDef/ThingDef.xml,def,This exuberant palm grows in areas with a rich soil surrounding the tar pits. This one is fake.,这种茂盛的棕榈树生长在焦油坑周围土壤肥沃的地区。这个是假的。
VFEPD_KeeningCordax.label,keening cordax,label,ThingDef/ThingDef.xml,def,keening cordax,带上绳索
VFEPD_KeeningCordax.description,The keening cordax is a carnivore plant so called for the high-pitched sound that it makes during the day. This one is fake.,description,ThingDef/ThingDef.xml,def,The keening cordax is a carnivore plant so called for the high-pitched sound that it makes during the day. This one is fake.,哀鸣绳是一种食肉植物，因其在白天发出高亢的声音而得名。这个是假的。
VFEPD_ToxicGamma.label,toxic gamma,label,ThingDef/ThingDef.xml,def,toxic gamma,有毒伽马射线
VFEPD_ToxicGamma.description,"A huge bioluminescent globular plant. Can be used as a natural sunlamp to grow regular plants, though the toxic environment it grows at might not be the best for cultivation. This one is fake.",description,ThingDef/ThingDef.xml,def,"A huge bioluminescent globular plant. Can be used as a natural sunlamp to grow regular plants, though the toxic environment it grows at might not be the best for cultivation. This one is fake.",一种巨大的生物发光球状植物。可以用作天然太阳灯来种植普通植物，尽管它生长的有毒环境可能不适合种植。这个是假的。
VFEPD_PollutedStikehr.label,polluted stikehr,label,ThingDef/ThingDef.xml,def,polluted stikehr,污染的斯蒂克尔
