key,text,tag,file,type,protected_text
VFEPD_Slimecasia.description,"Although at first sight this seems to be an independent plant, its roots are intricately interconnected with the rest of the gelatinous superorganism. This one is fake.",description,ThingDef/ThingDef.xml,def,"Although at first sight this seems to be an independent plant, its roots are intricately interconnected with the rest of the gelatinous superorganism. This one is fake."
VFEPD_SlimyFern.label,slimy fern,label,ThingDef/ThingDef.xml,def,slimy fern
VFEPD_SlimyFern.description,"Although at first sight this seems to be an independent plant, its roots are intricately interconnected with the rest of the gelatinous superorganism. This one is fake.",description,ThingDef/ThingDef.xml,def,"Although at first sight this seems to be an independent plant, its roots are intricately interconnected with the rest of the gelatinous superorganism. This one is fake."
VFEPD_TallSlimyGrass.label,tall slimy grass,label,ThingDef/ThingDef.xml,def,tall slimy grass
VFEPD_TallSlimyGrass.description,Wild tall grass. Slows down anyone moving over it. This one is fake.,description,ThingDef/ThingDef.xml,def,Wild tall grass. Slows down anyone moving over it. This one is fake.
VFEPD_SlimyTree.label,slimy tree,label,ThingDef/ThingDef.xml,def,slimy tree
VFEPD_SlimyTree.description,"This tree doesn't seem to be entirely solid. Upon further examination, it isn't an independent entity, its roots fusing seamlessly with the hardened gelatinous ground. This one is fake.",description,ThingDef/ThingDef.xml,def,"This tree doesn't seem to be entirely solid. Upon further examination, it isn't an independent entity, its roots fusing seamlessly with the hardened gelatinous ground. This one is fake."
VFEPD_LargeSlimyTree.label,large slimy tree,label,ThingDef/ThingDef.xml,def,large slimy tree
VFEPD_LargeSlimyTree.description,"This tree doesn't seem to be entirely solid. Upon further examination, it isn't an independent entity, its roots fusing seamlessly with the hardened gelatinous ground. This one is fake.",description,ThingDef/ThingDef.xml,def,"This tree doesn't seem to be entirely solid. Upon further examination, it isn't an independent entity, its roots fusing seamlessly with the hardened gelatinous ground. This one is fake."
VFEPD_ExoticFlowers.label,exotic flowers,label,ThingDef/ThingDef.xml,def,exotic flowers
VFEPD_ExoticFlowers.description,A bunch of colourful flowers. These are fake.,description,ThingDef/ThingDef.xml,def,A bunch of colourful flowers. These are fake.
VFEPD_GargantuanLithops.label,gargantuan lithops,label,ThingDef/ThingDef.xml,def,gargantuan lithops
VFEPD_GargantuanLithops.description,"Lithops is a genus of succulent plants often known as pebble plants or living stones, due to their stone-like appearance that allows them to avoid being eaten by blending in with surrounding rocks. This one is fake.",description,ThingDef/ThingDef.xml,def,"Lithops is a genus of succulent plants often known as pebble plants or living stones, due to their stone-like appearance that allows them to avoid being eaten by blending in with surrounding rocks. This one is fake."
VFEPD_GiantFlower.label,giant mutant hibiscus,label,ThingDef/ThingDef.xml,def,giant mutant hibiscus
VFEPD_GiantFlower.description,Giant flowers genetically modified by a long-forgotten genetics company using the genome of a hibiscus plant. This one is fake.,description,ThingDef/ThingDef.xml,def,Giant flowers genetically modified by a long-forgotten genetics company using the genome of a hibiscus plant. This one is fake.
VFEPD_GiantSunflower.label,giant sunflower.,label,ThingDef/ThingDef.xml,def,giant sunflower.
VFEPD_GiantSunflower.description,Giant flowers genetically modified by a long-forgotten genetics company using the genome of the common sunflower plant. This one is fake.,description,ThingDef/ThingDef.xml,def,Giant flowers genetically modified by a long-forgotten genetics company using the genome of the common sunflower plant. This one is fake.
VFEPD_GiantTulip.label,giant tulips,label,ThingDef/ThingDef.xml,def,giant tulips
VFEPD_GiantTulip.description,Giant flowers genetically modified by a long-forgotten genetics company using the genome of a tulip plant. This one is fake.,description,ThingDef/ThingDef.xml,def,Giant flowers genetically modified by a long-forgotten genetics company using the genome of a tulip plant. This one is fake.
VFEPD_SessileMechanoid.label,sessile mechanoid tree,label,ThingDef/ThingDef.xml,def,sessile mechanoid tree
VFEPD_SessileMechanoid.description,"This thing was once a tree. Mechanoids repurposed its cells into a half-tree, half-mechanoid abomination, serving an unknown purpose. This one is fake.",description,ThingDef/ThingDef.xml,def,"This thing was once a tree. Mechanoids repurposed its cells into a half-tree, half-mechanoid abomination, serving an unknown purpose. This one is fake."
VFEPD_HardyGrass.label,hardy grass,label,ThingDef/ThingDef.xml,def,hardy grass
VFEPD_HardyGrass.description,Wild grass. Grows anywhere there is a little light and minimally fertile ground. This one is fake.,description,ThingDef/ThingDef.xml,def,Wild grass. Grows anywhere there is a little light and minimally fertile ground. This one is fake.
VFEPD_MangroveTree.label,mangrove tree,label,ThingDef/ThingDef.xml,def,mangrove tree
VFEPD_MangroveTree.description,A tree that grows in saline or brackish water. This one is fake.,description,ThingDef/ThingDef.xml,def,A tree that grows in saline or brackish water. This one is fake.
VFEPD_ParasiticMangrove.label,parasitic mangrove,label,ThingDef/ThingDef.xml,def,parasitic mangrove
VFEPD_ParasiticMangrove.description,"A weird, colourful plant adapted to extract nutrients from mangrove trees. This one is fake.",description,ThingDef/ThingDef.xml,def,"A weird, colourful plant adapted to extract nutrients from mangrove trees. This one is fake."
VFEPD_MangrovePalm.label,mangrove palm,label,ThingDef/ThingDef.xml,def,mangrove palm
VFEPD_MangrovePalm.description,A palm tree adapted to the mangrove conditions. This one is fake.,description,ThingDef/ThingDef.xml,def,A palm tree adapted to the mangrove conditions. This one is fake.
VFEPD_LilacBeacon.label,lilac beacon,label,ThingDef/ThingDef.xml,def,lilac beacon
VFEPD_LilacBeacon.description,The lilac beacon is a tall mushroom with a bright purple cap. This one is fake.,description,ThingDef/ThingDef.xml,def,The lilac beacon is a tall mushroom with a bright purple cap. This one is fake.
VFEPD_WitchesOyster.label,witches' oyster,label,ThingDef/ThingDef.xml,def,witches' oyster
VFEPD_WitchesOyster.description,"A small, ramified fungal colony with a pungent aroma. This one is fake.",description,ThingDef/ThingDef.xml,def,"A small, ramified fungal colony with a pungent aroma. This one is fake."
VFEPD_AgaricusDomeCap.label,agaricus domecap,label,ThingDef/ThingDef.xml,def,agaricus domecap
VFEPD_AgaricusDomeCap.description,"Everything about this fungus screams ""I'm toxic, stay away from me"". This one is fake.",description,ThingDef/ThingDef.xml,def,"Everything about this fungus screams ""I'm toxic, stay away from me"". This one is fake."
VFEPD_GiantAgarilux.label,giant agarilux,label,ThingDef/ThingDef.xml,def,giant agarilux
VFEPD_GiantAgarilux.description,A colossal purple mushroom. Its size and glowing protrusions make this fungus beautiful to look at. This one is fake.,description,ThingDef/ThingDef.xml,def,A colossal purple mushroom. Its size and glowing protrusions make this fungus beautiful to look at. This one is fake.
VFEPD_ArbuscularMycorrhiza.label,arbuscular mycorrhiza,label,ThingDef/ThingDef.xml,def,arbuscular mycorrhiza
VFEPD_ArbuscularMycorrhiza.description,A mycorrhiza is a symbiotic association between a fungus and a plant. This one is fake.,description,ThingDef/ThingDef.xml,def,A mycorrhiza is a symbiotic association between a fungus and a plant. This one is fake.
VFEPD_DribblingCap.label,dribbling cap,label,ThingDef/ThingDef.xml,def,dribbling cap
VFEPD_DribblingCap.description,"A huge pink mushroom, constantly dribbling a pungent, resin-like substance. This one is fake.",description,ThingDef/ThingDef.xml,def,"A huge pink mushroom, constantly dribbling a pungent, resin-like substance. This one is fake."
VFEPD_RecurvedStropharia.label,recurved stropharia,label,ThingDef/ThingDef.xml,def,recurved stropharia
VFEPD_RecurvedStropharia.description,A big greyish mushroom. Its size and glowing protrusions make this fungus beautiful to look at. This one is fake.,description,ThingDef/ThingDef.xml,def,A big greyish mushroom. Its size and glowing protrusions make this fungus beautiful to look at. This one is fake.
VFEPD_SlimyPholiota.label,slimy pholiota,label,ThingDef/ThingDef.xml,def,slimy pholiota
VFEPD_SlimyPholiota.description,"A blueish-pink mushroom, secreting a slimy substance that attracts insects. This one is fake.",description,ThingDef/ThingDef.xml,def,"A blueish-pink mushroom, secreting a slimy substance that attracts insects. This one is fake."
VFEPD_AgariluxPrime.label,Agarilux Prime,label,ThingDef/ThingDef.xml,def,Agarilux Prime
VFEPD_AgariluxPrime.description,An unbelievably large exemplar of Agarilux. This myconic colony has adapted perfectly to its environment. This one is fake.,description,ThingDef/ThingDef.xml,def,An unbelievably large exemplar of Agarilux. This myconic colony has adapted perfectly to its environment. This one is fake.
VFEPD_AlienGrass.label,ocular grass,label,ThingDef/ThingDef.xml,def,ocular grass
VFEPD_AlienGrass.description,"This grass is completely alien, probably not even 100% carbon based. Not very edible for terrestrial creatures. This one is fake.",description,ThingDef/ThingDef.xml,def,"This grass is completely alien, probably not even 100% carbon based. Not very edible for terrestrial creatures. This one is fake."
VFEPD_RedLeaves.label,ocular plant,label,ThingDef/ThingDef.xml,def,ocular plant
VFEPD_RedLeaves.description,"This grass is completely alien, probably not even 100% carbon based. Not very edible for terrestrial creatures. This one is fake.",description,ThingDef/ThingDef.xml,def,"This grass is completely alien, probably not even 100% carbon based. Not very edible for terrestrial creatures. This one is fake."
VFEPD_RedPlantsTall.label,ocular plant,label,ThingDef/ThingDef.xml,def,ocular plant
VFEPD_RedPlantsTall.description,"This grass is completely alien, probably not even 100% carbon based. Not very edible for terrestrial creatures. This one is fake.",description,ThingDef/ThingDef.xml,def,"This grass is completely alien, probably not even 100% carbon based. Not very edible for terrestrial creatures. This one is fake."
VFEPD_AlienTree.label,ocular tree,label,ThingDef/ThingDef.xml,def,ocular tree
VFEPD_AlienTree.description,"This tree is completely alien, probably not even 100% carbon based, and it seems to be struggling to grow from exposure to a terrestrial environment. This one is fake.",description,ThingDef/ThingDef.xml,def,"This tree is completely alien, probably not even 100% carbon based, and it seems to be struggling to grow from exposure to a terrestrial environment. This one is fake."
VFEPD_HalfAlienTree.label,half transformed ocular tree,label,ThingDef/ThingDef.xml,def,half transformed ocular tree
VFEPD_HalfAlienTree.description,A strange infection seems to be transforming this regular oak into an ocular tree. This one is fake.,description,ThingDef/ThingDef.xml,def,A strange infection seems to be transforming this regular oak into an ocular tree. This one is fake.
VFEPD_TentacularPlant.label,tentacular aberration,label,ThingDef/ThingDef.xml,def,tentacular aberration
VFEPD_TentacularPlant.description,This plant is completely alien. The blue nodules at the end of each branch / tentacle produce an eerie rattling sound from time to time. This one is fake.,description,ThingDef/ThingDef.xml,def,This plant is completely alien. The blue nodules at the end of each branch / tentacle produce an eerie rattling sound from time to time. This one is fake.
VFEPD_GlobularPlant.label,globular aberration,label,ThingDef/ThingDef.xml,def,globular aberration
VFEPD_GlobularPlant.description,"A sickly pink orb supported by a network of gnarled branches. A reddish sap constantly drips from its wood, and seems to keep insects at bay. This one is fake.",description,ThingDef/ThingDef.xml,def,"A sickly pink orb supported by a network of gnarled branches. A reddish sap constantly drips from its wood, and seems to keep insects at bay. This one is fake."
VFEPD_BloodBouquet.label,blood bouquet,label,ThingDef/ThingDef.xml,def,blood bouquet
VFEPD_BloodBouquet.description,"A spiny plant with some kind of fruit hanging from its top. The fruit seems to be as hard as the trunk itself, and equally covered in spines. This one is fake.",description,ThingDef/ThingDef.xml,def,"A spiny plant with some kind of fruit hanging from its top. The fruit seems to be as hard as the trunk itself, and equally covered in spines. This one is fake."
VFEPD_CrystalHorn.label,crystal horn,label,ThingDef/ThingDef.xml,def,crystal horn
VFEPD_CrystalHorn.description,"This strange flower seems to be only partially organic. Part of its structure is clearly crystalline, and it appears to be unaffected, or even bolstered, by the extremely cold climate. This one is fake.",description,ThingDef/ThingDef.xml,def,"This strange flower seems to be only partially organic. Part of its structure is clearly crystalline, and it appears to be unaffected, or even bolstered, by the extremely cold climate. This one is fake."
VFEPD_FrostLeaf.label,frost leaf,label,ThingDef/ThingDef.xml,def,frost leaf
VFEPD_FrostLeaf.description,"These translucent plants seem to be able to grow almost anywhere, even in some snow covered areas. This one is fake.",description,ThingDef/ThingDef.xml,def,"These translucent plants seem to be able to grow almost anywhere, even in some snow covered areas. This one is fake."
VFEPD_RimeNodules.label,rime nodules,label,ThingDef/ThingDef.xml,def,rime nodules
VFEPD_RimeNodules.description,"A very strange plant, partly inorganic, that seems to extract propane from the surrounding landscape and store it as an energy source in rime-bound chemical sacs. This one is fake.",description,ThingDef/ThingDef.xml,def,"A very strange plant, partly inorganic, that seems to extract propane from the surrounding landscape and store it as an energy source in rime-bound chemical sacs. This one is fake."
VFEPD_CrystalFlower.label,crystal flower,label,ThingDef/ThingDef.xml,def,crystal flower
VFEPD_CrystalFlower.description,"A tall, translucent flower that seems to be partially inorganic. This one is fake.",description,ThingDef/ThingDef.xml,def,"A tall, translucent flower that seems to be partially inorganic. This one is fake."
VFEPD_FlashFrozenTree.label,flash frozen tree,label,ThingDef/ThingDef.xml,def,flash frozen tree
VFEPD_FlashFrozenTree.description,"This tree, which probably started growing in a rare period of summer heat, has been frozen in place by the extreme temperatures, its leaves crystallized by the toxic propane compounds. This one is fake.",description,ThingDef/ThingDef.xml,def,"This tree, which probably started growing in a rare period of summer heat, has been frozen in place by the extreme temperatures, its leaves crystallized by the toxic propane compounds. This one is fake."
VFEPD_BrownBarrelCactus.label,brown barrel cactus,label,ThingDef/ThingDef.xml,def,brown barrel cactus
VFEPD_BrownBarrelCactus.description,"The brown barrel cactus, Ferocactus Brunetus, is an extremophile plant that thrives in low-water and poor sunlight conditions. This one is fake.",description,ThingDef/ThingDef.xml,def,"The brown barrel cactus, Ferocactus Brunetus, is an extremophile plant that thrives in low-water and poor sunlight conditions. This one is fake."
VFEPD_TinkleGrass.label,tinkle grass,label,ThingDef/ThingDef.xml,def,tinkle grass
VFEPD_TinkleGrass.description,Wild grass. Grows anywhere there is a little light and minimally fertile ground. This one is fake.,description,ThingDef/ThingDef.xml,def,Wild grass. Grows anywhere there is a little light and minimally fertile ground. This one is fake.
VFEPD_FirevineTree.label,firevine tree,label,ThingDef/ThingDef.xml,def,firevine tree
VFEPD_FirevineTree.description,Firevine trees are pyrophitic plants that are able to survive wildfires due to a clever layer of thermal insulation provided by their fire retardant bark. This one is fake.,description,ThingDef/ThingDef.xml,def,Firevine trees are pyrophitic plants that are able to survive wildfires due to a clever layer of thermal insulation provided by their fire retardant bark. This one is fake.
VFEPD_GreenRockFern.label,green rock fern,label,ThingDef/ThingDef.xml,def,green rock fern
VFEPD_GreenRockFern.description,A wild tall fern. Slows down anyone moving over it. This one is fake.,description,ThingDef/ThingDef.xml,def,A wild tall fern. Slows down anyone moving over it. This one is fake.
VFEPD_Iashiphus.label,iashiphus,label,ThingDef/ThingDef.xml,def,iashiphus
VFEPD_Iashiphus.description,"This vivid green plant seem to be related to cacti. Though it's fleshy bark is not edible, it produces flowers than can be consumed by humans. This one is fake.",description,ThingDef/ThingDef.xml,def,"This vivid green plant seem to be related to cacti. Though it's fleshy bark is not edible, it produces flowers than can be consumed by humans. This one is fake."
VFEPD_SugarFamewort.label,sugar famewort,label,ThingDef/ThingDef.xml,def,sugar famewort
VFEPD_SugarFamewort.description,"The sugar famewort grows in areas with a high concentration of pollinating insects. It generates a sweet nectar that attracts these insects, and they disperse its pollen when they feed on it. This one is fake.",description,ThingDef/ThingDef.xml,def,"The sugar famewort grows in areas with a high concentration of pollinating insects. It generates a sweet nectar that attracts these insects, and they disperse its pollen when they feed on it. This one is fake."
VFEPD_RavenNettle.label,raven nettle,label,ThingDef/ThingDef.xml,def,raven nettle
VFEPD_RavenNettle.description,"Tangled, thorny, woody shoots covered with leaves. Raven nettle grows in clusters, and slows down anyone moving over it. This one is fake.",description,ThingDef/ThingDef.xml,def,"Tangled, thorny, woody shoots covered with leaves. Raven nettle grows in clusters, and slows down anyone moving over it. This one is fake."
VFEPD_DriedRavenNettle.label,dried raven nettle,label,ThingDef/ThingDef.xml,def,dried raven nettle
VFEPD_DriedRavenNettle.description,"Tangled, thorny, woody shoots covered with leaves. Raven nettle grows in clusters, and slows down anyone moving over it. This one is fake.",description,ThingDef/ThingDef.xml,def,"Tangled, thorny, woody shoots covered with leaves. Raven nettle grows in clusters, and slows down anyone moving over it. This one is fake."
VFEPD_FanPalm.label,fan palm,label,ThingDef/ThingDef.xml,def,fan palm
VFEPD_FanPalm.description,This exuberant palm grows in areas with a rich soil surrounding the tar pits. This one is fake.,description,ThingDef/ThingDef.xml,def,This exuberant palm grows in areas with a rich soil surrounding the tar pits. This one is fake.
VFEPD_KeeningCordax.label,keening cordax,label,ThingDef/ThingDef.xml,def,keening cordax
VFEPD_KeeningCordax.description,The keening cordax is a carnivore plant so called for the high-pitched sound that it makes during the day. This one is fake.,description,ThingDef/ThingDef.xml,def,The keening cordax is a carnivore plant so called for the high-pitched sound that it makes during the day. This one is fake.
VFEPD_ToxicGamma.label,toxic gamma,label,ThingDef/ThingDef.xml,def,toxic gamma
VFEPD_ToxicGamma.description,"A huge bioluminescent globular plant. Can be used as a natural sunlamp to grow regular plants, though the toxic environment it grows at might not be the best for cultivation. This one is fake.",description,ThingDef/ThingDef.xml,def,"A huge bioluminescent globular plant. Can be used as a natural sunlamp to grow regular plants, though the toxic environment it grows at might not be the best for cultivation. This one is fake."
VFEPD_PollutedStikehr.label,polluted stikehr,label,ThingDef/ThingDef.xml,def,polluted stikehr
VFEPD_PollutedStikehr.description,A giant alien mushroom that glows in the strange darkening mist. This one is fake.,description,ThingDef/ThingDef.xml,def,A giant alien mushroom that glows in the strange darkening mist. This one is fake.
VFEPD_JungleTree_Polluted.label,deep jungle polux,label,ThingDef/ThingDef.xml,def,deep jungle polux
VFEPD_JungleTree_Polluted.description,This jungle polux tree has adapted so perfectly to polluted soil and airborne toxins that it doesn't even need to remove pollution from its environment. This one is fake.,description,ThingDef/ThingDef.xml,def,This jungle polux tree has adapted so perfectly to polluted soil and airborne toxins that it doesn't even need to remove pollution from its environment. This one is fake.
VFEPD_WeepingToxberry.label,weeping toxberry,label,ThingDef/ThingDef.xml,def,weeping toxberry
VFEPD_WeepingToxberry.description,A short toxin-adapted shrub with berries so unbelievably toxic that no animal would ever dare consume them. This one is fake.,description,ThingDef/ThingDef.xml,def,A short toxin-adapted shrub with berries so unbelievably toxic that no animal would ever dare consume them. This one is fake.
VFEPD_ToxiBulb.label,toxibulb,label,ThingDef/ThingDef.xml,def,toxibulb
VFEPD_ToxiBulb.description,This slimy bulb seems to be feeding on the polluted terrain like a parasite. This one is fake.,description,ThingDef/ThingDef.xml,def,This slimy bulb seems to be feeding on the polluted terrain like a parasite. This one is fake.
VFEPD_EuphorbiaDesiccata.label,euphorbia desiccata,label,ThingDef/ThingDef.xml,def,euphorbia desiccata
VFEPD_EuphorbiaDesiccata.description,"A plant of the euphorbia genus, commonly called spurges. This plant is a variety of the Euphorbia Rimworldia plant that has adapted to polluted environments. This one is fake.",description,ThingDef/ThingDef.xml,def,"A plant of the euphorbia genus, commonly called spurges. This plant is a variety of the Euphorbia Rimworldia plant that has adapted to polluted environments. This one is fake."
VFEPD_ToxiGrass.label,toxi grass,label,ThingDef/ThingDef.xml,def,toxi grass
VFEPD_ToxiGrass.description,Wild grass. Grows anywhere there is a little light and minimally fertile ground. This one is fake.,description,ThingDef/ThingDef.xml,def,Wild grass. Grows anywhere there is a little light and minimally fertile ground. This one is fake.
VFEPD_GiantToxicFlower.label,giant toxic flower,label,ThingDef/ThingDef.xml,def,giant toxic flower
VFEPD_GiantToxicFlower.description,"A continously blooming giant flower with a dangerous, bright pink colour. This one is fake.",description,ThingDef/ThingDef.xml,def,"A continously blooming giant flower with a dangerous, bright pink colour. This one is fake."
VFEPD_GiantAgariTox.label,agaritox,label,ThingDef/ThingDef.xml,def,agaritox
VFEPD_GiantAgariTox.description,A giant mushroom that has adapted to growing in extremely polluted environments. This one is fake.,description,ThingDef/ThingDef.xml,def,A giant mushroom that has adapted to growing in extremely polluted environments. This one is fake.
VFEPD_LandCoral.label,amethyst land coral fungus,label,ThingDef/ThingDef.xml,def,amethyst land coral fungus
VFEPD_LandCoral.description,A very strange purple coloured fungus that resembles a coral. Grows only in polluted soil. This one is fake.,description,ThingDef/ThingDef.xml,def,A very strange purple coloured fungus that resembles a coral. Grows only in polluted soil. This one is fake.
VFEPD_EyeGrass.label,flowering ocular grass,label,ThingDef/ThingDef.xml,def,flowering ocular grass
VFEPD_EyeGrass.description,Are those... eyes?,description,ThingDef/ThingDef.xml,def,Are those... eyes?
VFEPD_AlienTree_Polluted.label,mutated ocular tree,label,ThingDef/ThingDef.xml,def,mutated ocular tree
VFEPD_AlienTree_Polluted.description,This ocular tree has been affected by pollution and mutated in strange ways. This one is fake.,description,ThingDef/ThingDef.xml,def,This ocular tree has been affected by pollution and mutated in strange ways. This one is fake.
VFEPD_GlobularPlant_Polluted.label,polluted globular aberration,label,ThingDef/ThingDef.xml,def,polluted globular aberration
VFEPD_GlobularPlant_Polluted.description,This globular aberration has been affected by pollution and mutated in strange ways. This one is fake.,description,ThingDef/ThingDef.xml,def,This globular aberration has been affected by pollution and mutated in strange ways. This one is fake.
VFEPD_AB_AncientFreezingVent.label,ancient freezing vent,label,ThingDef/ThingDef.xml,def,ancient freezing vent
VFEPD_AB_AncientFreezingVent.description,"A massive duct that drops endlessly into the ground. It will regularly vent freezing cold air from an underground megastructure, dramatically lowering the temperature of the surrounding area. Permanently inactive.",description,ThingDef/ThingDef.xml,def,"A massive duct that drops endlessly into the ground. It will regularly vent freezing cold air from an underground megastructure, dramatically lowering the temperature of the surrounding area. Permanently inactive."
VFEPD_AB_AncientGreyPallVent.label,ancient gray pall vent,label,ThingDef/ThingDef.xml,def,ancient gray pall vent
VFEPD_AB_AncientGreyPallVent.description,A massive duct that drops endlessly into the ground. It will regularly vent large amounts of sickly looking smoke that will plunge the area into a preternatural darkness. Permanently inactive.,description,ThingDef/ThingDef.xml,def,A massive duct that drops endlessly into the ground. It will regularly vent large amounts of sickly looking smoke that will plunge the area into a preternatural darkness. Permanently inactive.
VFEPD_AB_AncientBloodRainVent.label,ancient blood rain vent,label,ThingDef/ThingDef.xml,def,ancient blood rain vent
VFEPD_AB_AncientBloodRainVent.description,A massive duct that drops endlessly into the ground. It will regularly vent huge red clouds of a vaporized blood-like substance that will coalesce into a disgusting blood rain. Permanently inactive.,description,ThingDef/ThingDef.xml,def,A massive duct that drops endlessly into the ground. It will regularly vent huge red clouds of a vaporized blood-like substance that will coalesce into a disgusting blood rain. Permanently inactive.
VFEPD_AB_AncientDeathPallVent.label,ancient death pall vent,label,ThingDef/ThingDef.xml,def,ancient death pall vent
VFEPD_AB_AncientDeathPallVent.description,A massive duct that drops endlessly into the ground. It will regularly vent clouds of microscopic self-powered archites that affect corpses reanimating them to create a twisted imitation of life. Permanently inactive.,description,ThingDef/ThingDef.xml,def,A massive duct that drops endlessly into the ground. It will regularly vent clouds of microscopic self-powered archites that affect corpses reanimating them to create a twisted imitation of life. Permanently inactive.
VFEPD_AB_DerelictArchotechTower.label,derelict archotech tower,label,ThingDef/ThingDef.xml,def,derelict archotech tower
VFEPD_AB_DerelictArchotechTower.description,A moderately-sized archotech tower rising from the ground. It seems to be long inert.,description,ThingDef/ThingDef.xml,def,A moderately-sized archotech tower rising from the ground. It seems to be long inert.
VFEPD_AB_DerelictMajorArchotechStructure.label,derelict major archotech structure,label,ThingDef/ThingDef.xml,def,derelict major archotech structure
VFEPD_AB_DerelictMajorArchotechStructure.description,A large archotech structure. The dull green surface is ruiend and covered in vegetation. It seems to be long inert.,description,ThingDef/ThingDef.xml,def,A large archotech structure. The dull green surface is ruiend and covered in vegetation. It seems to be long inert.
VFEPD_AB_DerelictArchonexusCore.label,derelict archonexus core,label,ThingDef/ThingDef.xml,def,derelict archonexus core
VFEPD_AB_DerelictArchonexusCore.description,The ruined central core of an archonexus. Its broad surfaces are dusty and covered with vegetation. It seems to be long inert.,description,ThingDef/ThingDef.xml,def,The ruined central core of an archonexus. Its broad surfaces are dusty and covered with vegetation. It seems to be long inert.
