key,text,tag,file,type,protected_text,translated
GR_CarefulGeneticists.descriptionMaker.rules.rulesStrings.20,"eschatologismFact(tag=meme_CarefulGeneticist)->We will adhere to a strict code of conduct and careful scientific experimentation, and the end of times will be ushered by our genetic creations.",li,MemeDef/MemeDef.xml,def,"(PH_1)->We will adhere to a strict code of conduct and careful scientific experimentation, and the end of times will be ushered by our genetic creations.",eschatologismFact(tag=meme_CarefulGeneticist)->我们将遵守严格的行为准则和仔细的科学实验，我们的基因创造物将迎来时代的终结。
GR_CarefulGeneticists.descriptionMaker.rules.rulesStrings.21,introMemo(tag=meme_CarefulGeneticist)->Let me remind you that NOT adhering to a strict code of conduct and careful scientific experimentation will result in an immediate reprimand and possible loss of privileges. We haven't reached our current reputation by being sloppy!,li,MemeDef/MemeDef.xml,def,(PH_1)->Let me remind you that NOT adhering to a strict code of conduct and careful scientific experimentation will result in an immediate reprimand and possible loss of privileges. We haven't reached our current reputation by being sloppy!,introMemo(tag=meme_CarefulGeneticist)->让我提醒您，不遵守严格的行为准则和仔细的科学实验将导致立即谴责并可能失去特权。我们现在的声誉可不是因为马虎才达到的！
GR_CarefulGeneticists.descriptionMaker.rules.rulesStrings.22,"alienistProphecy(tag=meme_CarefulGeneticist)->We will create and breed many creatures, adhering to a strict code of conduct and careful scientific experimentation.",li,MemeDef/MemeDef.xml,def,"(PH_1)->We will create and breed many creatures, adhering to a strict code of conduct and careful scientific experimentation.",alienistProphecy(tag=meme_CarefulGeneticist)->我们将创造和培育许多生物，遵守严格的行为准则和仔细的科学实验。
GR_MadScientists.label,mad scientists,label,MemeDef/MemeDef.xml,def,mad scientists,疯狂科学家
GR_MadScientists.description,"There must be no limits to genetic engineering. The exhilaration of creating new life, of bending the genetic code until it does what it was designed for, that's what makes science worth pursuing.",description,MemeDef/MemeDef.xml,def,"There must be no limits to genetic engineering. The exhilaration of creating new life, of bending the genetic code until it does what it was designed for, that's what makes science worth pursuing.",基因工程必须没有限制。创造新生命的兴奋，改变遗传密码直到它达到其设计目的的兴奋，这就是科学值得追求的原因。
GR_MadScientists.generalRules.rulesStrings.0,memeAdjective->innovative,li,MemeDef/MemeDef.xml,def,(PH_1)innovative,memeAdjective->创新
GR_MadScientists.generalRules.rulesStrings.1,memeAdjective->inventive,li,MemeDef/MemeDef.xml,def,(PH_1)inventive,memeAdjective->有创意
GR_MadScientists.generalRules.rulesStrings.2,memeAdjective->radical,li,MemeDef/MemeDef.xml,def,(PH_1)radical,memeAdjective->激进
GR_MadScientists.generalRules.rulesStrings.3,memeAdjective->fringe,li,MemeDef/MemeDef.xml,def,(PH_1)fringe,memeAdjective->边缘
GR_MadScientists.generalRules.rulesStrings.4,memeAdjective->eccentric,li,MemeDef/MemeDef.xml,def,(PH_1)eccentric,memeAdjective->古怪
GR_MadScientists.generalRules.rulesStrings.5,memeLeaderAdjective->scientific,li,MemeDef/MemeDef.xml,def,(PH_1)scientific,memeLeaderAdjective->科学
GR_MadScientists.generalRules.rulesStrings.6,memeConcept->genetic engineering,li,MemeDef/MemeDef.xml,def,(PH_1)genetic engineering,memeConcept->基因工程
GR_MadScientists.generalRules.rulesStrings.7,memeConcept->wild experimentation,li,MemeDef/MemeDef.xml,def,(PH_1)wild experimentation,memeConcept->疯狂实验
GR_MadScientists.generalRules.rulesStrings.8,memeLeaderNoun->geneticist,li,MemeDef/MemeDef.xml,def,(PH_1)geneticist,memeLeaderNoun->遗传学家
GR_MadScientists.generalRules.rulesStrings.9,memeLeaderNoun->scientist,li,MemeDef/MemeDef.xml,def,(PH_1)scientist,memeLeaderNoun->科学家
GR_MadScientists.descriptionMaker.rules.rulesStrings.0,"creation(tag=meme_MadScientist)        ->[deity0_name] spoke to [deity0_possessive] followers: ""Go, create new life. Don't let morals or doubt shackle you, for any creation is sacred to me.""",li,MemeDef/MemeDef.xml,def,"(PH_3)        ->(PH_2) spoke to (PH_1) followers: ""Go, create new life. Don't let morals or doubt shackle you, for any creation is sacred to me.""",creation(tag=meme_MadScientist) ->[deity0_name] 对 [deity0_possessive] 追随者说道：“去吧，创造新的生命。不要让道德或怀疑束缚你，因为任何创造对我来说都是神圣的。”
GR_MadScientists.descriptionMaker.rules.rulesStrings.1,"episode(uses=1,tag=meme_MadScientist)  ->Following [deity0_name]'s teachings, we experimented endlessly on new lifeforms, unshackled by any rules or absurd bureaucratic procedures.",li,MemeDef/MemeDef.xml,def,"(PH_2)  ->Following (PH_1)'s teachings, we experimented endlessly on new lifeforms, unshackled by any rules or absurd bureaucratic procedures.","episode(uses=1,tag=meme_MadScientist) ->遵循[deity0_name]的教诲，我们对新的生命形式进行了无休止的实验，不受任何规则或荒谬的官僚程序的束缚。"
GR_MadScientists.descriptionMaker.rules.rulesStrings.2,"intro(tag=meme_MadScientist)           ->On the [place_summary] [place_name], the [memberNamePlural] built a genetic engineering lab, and countless genetic wonders were created there, for the glory of [deity0_name].",li,MemeDef/MemeDef.xml,def,"(PH_5)           ->On the (PH_4) (PH_3), the (PH_2) built a genetic engineering lab, and countless genetic wonders were created there, for the glory of (PH_1).",intro(tag=meme_MadScientist) ->在[place_summary][place_name]上，[memberNamePlural]建造了一个基因工程实验室，并在那里创造了无数的基因奇迹，为了[deity0_name]的荣耀。
GR_MadScientists.descriptionMaker.rules.rulesStrings.3,"conflict(tag=meme_MadScientist)        ->A misguided [foeLeader], believing in stablishing a constraining code of conduct for scientific experimentation, wanted to defy [deity0_name]'s will and stop our genetics research.",li,MemeDef/MemeDef.xml,def,"(PH_3)        ->A misguided (PH_2), believing in stablishing a constraining code of conduct for scientific experimentation, wanted to defy (PH_1)'s will and stop our genetics research.",conflict(tag=meme_MadScientist) -> 一个被误导的 [foeLeader]，相信为科学实验建立一个约束性的行为准则，想要违抗 [deity0_name] 的意愿并 停止 我们的遗传学研究。
GR_MadScientists.descriptionMaker.rules.rulesStrings.4,"founderJoin(tag=meme_MadScientist)     ->[founderName], a great scientist, showed the hard, cold data to the [foeLeader], and convinced [foeLeader_objective] that constraining our work would only serve for impeding [deity0_name]'s vision.",li,MemeDef/MemeDef.xml,def,"(PH_5)     ->(PH_4), a great scientist, showed the hard, cold data to the (PH_3), and convinced (PH_2) that constraining our work would only serve for impeding (PH_1)'s vision.",founderJoin(tag=meme_MadScientist) ->[founderName]，一位伟大的科学家，向[foeLeader]展示了冷酷的数据，并让[foeLeader_objective]相信限制我们的工作只会阻碍[deity0_name]的愿景。
GR_MadScientists.descriptionMaker.rules.rulesStrings.5,victory(tag=meme_MadScientist)         ->The [foeLeader] came to firmly believe in [deity0_name]'s admonitions.,li,MemeDef/MemeDef.xml,def,(PH_3)         ->The (PH_2) came to firmly believe in (PH_1)'s admonitions.,victory(tag=meme_MadScientist) -> [foeLeader] 开始坚信 [deity0_name] 的警告。
GR_MadScientists.descriptionMaker.rules.rulesStrings.6,"setup(tag=meme_MadScientist)           ->[founderName] was a geneticist in one of the Glitterworlds. [founder_possessive] visionary genetic engineering work was constantly delayed by countless bureaucrats, mumbling moralists and the manipulated public opinion, and one day [founder_pronoun] had enough.",li,MemeDef/MemeDef.xml,def,"(PH_4)           ->(PH_3) was a geneticist in one of the Glitterworlds. (PH_2) visionary genetic engineering work was constantly delayed by countless bureaucrats, mumbling moralists and the manipulated public opinion, and one day (PH_1) had enough.",setup(tag=meme_MadScientist) ->[founderName] 是闪光世界之一的遗传学家。 [founder_possessive]富有远见的基因工程工作不断被无数官僚、咕哝的道德家和被操纵的公众意见所拖延，有一天[founder_pronoun]受够了。
GR_MadScientists.descriptionMaker.rules.rulesStrings.7,"story(uses=1,tag=meme_MadScientist)    ->[founderName] gathered [founder_possessive] followers and embarked in a voyage to the Rim, seeking a place where they could do their vital research unimpeded.",li,MemeDef/MemeDef.xml,def,"(PH_3)    ->(PH_2) gathered (PH_1) followers and embarked in a voyage to the Rim, seeking a place where they could do their vital research unimpeded.","story(uses=1,tag=meme_MadScientist) ->[founderName] 聚集了 [founder_possessive] 追随者，踏上了前往环缘的旅程，寻找一个可以不受阻碍地进行重要研究的地方。"
GR_MadScientists.descriptionMaker.rules.rulesStrings.8,"lessonIntro(tag=meme_MadScientist)         ->The smartest geneticist in our community once taught me the history of genetic engineering, how humanity has been seeding the galaxy for centuries with genetically modified creatures based on old Earth animals. He was leading me to understand that",li,MemeDef/MemeDef.xml,def,"(PH_1)         ->The smartest geneticist in our community once taught me the history of genetic engineering, how humanity has been seeding the galaxy for centuries with genetically modified creatures based on old Earth animals. He was leading me to understand that",lessonIntro(tag=meme_MadScientist) -> 我们社区中最聪明的遗传学家曾经教过我基因工程的历史，告诉我几个世纪以来人类如何用基于古老地球动物的转基因生物在银河系中播种。他让我明白
GR_MadScientists.descriptionMaker.rules.rulesStrings.9,"lesson(tag=meme_MadScientist)              ->genetic engineering is the key to our future, and shackling experimentation with rules and absurd bureaucratic procedures is detestable",li,MemeDef/MemeDef.xml,def,"(PH_1)              ->genetic engineering is the key to our future, and shackling experimentation with rules and absurd bureaucratic procedures is detestable",lesson(tag=meme_MadScientist) ->基因工程是我们未来的关键，用规则和荒谬的官僚程序束缚实验是令人憎恶的
GR_MadScientists.descriptionMaker.rules.rulesStrings.10,lessonReinforcement(tag=meme_MadScientist) ->If our ancestors had stopped their research due to inane ethical concerns the whole galaxy would be a barren wasteland of uninhabitable worlds.,li,MemeDef/MemeDef.xml,def,(PH_1) ->If our ancestors had stopped their research due to inane ethical concerns the whole galaxy would be a barren wasteland of uninhabitable worlds.,lessonReinforcement(tag=meme_MadScientist) ->如果我们的祖先因为愚蠢的道德担忧而停止他们的研究，那么整个银河系将成为一片不适合居住的世界的贫瘠荒地。
GR_MadScientists.descriptionMaker.rules.rulesStrings.11,"archistBasis(tag=meme_MadScientist)    ->The archotechs are supreme beings, and the act of unshackled creation is dear to them.",li,MemeDef/MemeDef.xml,def,"(PH_1)    ->The archotechs are supreme beings, and the act of unshackled creation is dear to them.",archistBasis(tag=meme_MadScientist) -> 古科技人是至高无上的存在，不受束缚的创造行为对他们来说是珍贵的。
GR_MadScientists.descriptionMaker.rules.rulesStrings.12,"archistFact(tag=meme_MadScientist)     ->Humanity has been turning the lifeless galaxy into an eden, and this pleases the archotechs.",li,MemeDef/MemeDef.xml,def,"(PH_1)     ->Humanity has been turning the lifeless galaxy into an eden, and this pleases the archotechs.",archistFact(tag=meme_MadScientist) ->人类一直在把没有生命的星系变成伊甸园，这让考古学家很高兴。
GR_MadScientists.descriptionMaker.rules.rulesStrings.13,"archistProphecy(tag=meme_MadScientist) ->[inTheEnd], the archotechs will allow only those who create new life as often as possible to transcend.",li,MemeDef/MemeDef.xml,def,"(PH_2) ->(PH_1), the archotechs will allow only those who create new life as often as possible to transcend.",archistProphecy(tag=meme_MadScientist) ->[inTheEnd]，古科技只允许那些尽可能频繁地创造新生命的人超越。
GR_MadScientists.descriptionMaker.rules.rulesStrings.14,"animistBasis(tag=meme_MadScientist)    ->The amazing, genetically modified animals that have been seeded through the galaxy by humans are dear to the spirits.",li,MemeDef/MemeDef.xml,def,"(PH_1)    ->The amazing, genetically modified animals that have been seeded through the galaxy by humans are dear to the spirits.",animistBasis(tag=meme_MadScientist) ->人类在银河系中播种的令人惊叹的转基因动物对灵魂来说是珍贵的。
GR_MadScientists.descriptionMaker.rules.rulesStrings.15,animistFact(tag=meme_MadScientist)     ->The spirits want us to create new life unshackled by foolish rules and absurd bureaucratic procedures.,li,MemeDef/MemeDef.xml,def,(PH_1)     ->The spirits want us to create new life unshackled by foolish rules and absurd bureaucratic procedures.,animistFact(tag=meme_MadScientist) ->灵魂希望我们创造新的生活，摆脱愚蠢的规则和荒谬的官僚程序的束缚。
GR_MadScientists.descriptionMaker.rules.rulesStrings.16,"animistProphecy(tag=meme_MadScientist) ->[itIsSaid] those who keep experimenting without fear for inane ethical concerns will one day commune fully with the spirits, becoming one with them.",li,MemeDef/MemeDef.xml,def,"(PH_2) ->(PH_1) those who keep experimenting without fear for inane ethical concerns will one day commune fully with the spirits, becoming one with them.",animistProphecy(tag=meme_MadScientist) ->[itIsSaid] 那些不断进行实验而不担心愚蠢的道德问题的人有一天会与灵魂充分交流，与他们合而为一。
GR_MadScientists.descriptionMaker.rules.rulesStrings.17,chthonianProphecy(tag=meme_MadScientist)->The eldritch entities are beings of rampant destruction. Only by unshackling our genetic experimentation and creating new life without limits can we hope to avoid a confrontation.,li,MemeDef/MemeDef.xml,def,(PH_1)->The eldritch entities are beings of rampant destruction. Only by unshackling our genetic experimentation and creating new life without limits can we hope to avoid a confrontation.,chthonianProphecy(tag=meme_MadScientist)->这些可怕的实体是肆意破坏的生物。只有解除基因实验的束缚，无限制地创造新生命，我们才有希望避免对抗。
GR_MadScientists.descriptionMaker.rules.rulesStrings.18,"esotericismProphecy(tag=meme_MadScientist)->Such occult knowledge can only be acquired through experimenting endlessly on new lifeforms, unshackled by any rules or absurd bureaucratic procedures.",li,MemeDef/MemeDef.xml,def,"(PH_1)->Such occult knowledge can only be acquired through experimenting endlessly on new lifeforms, unshackled by any rules or absurd bureaucratic procedures.",esotericismProphecy(tag=meme_MadScientist)->这种神秘知识只能通过对新生命形式进行无休止的实验来获得，不受任何规则或荒谬的官僚程序的束缚。
GR_MadScientists.descriptionMaker.rules.rulesStrings.19,"serketistProphecy(tag=meme_MadScientist)->[itIsSaid] we will experiment endlessly on new lifeforms, unshackled by any rules or absurd bureaucratic procedures.",li,MemeDef/MemeDef.xml,def,"(PH_2)->(PH_1) we will experiment endlessly on new lifeforms, unshackled by any rules or absurd bureaucratic procedures.",serketistProphecy(tag=meme_MadScientist)->[itIsSaid]我们将无休止地试验新的生命形式，不受任何规则或荒谬的官僚程序的束缚。
GR_MadScientists.descriptionMaker.rules.rulesStrings.20,"eschatologismFact(tag=meme_MadScientist)->We will experiment endlessly on new lifeforms, unshackled by any rules or absurd bureaucratic procedures, and the end of times will be ushered by our genetic creations.",li,MemeDef/MemeDef.xml,def,"(PH_1)->We will experiment endlessly on new lifeforms, unshackled by any rules or absurd bureaucratic procedures, and the end of times will be ushered by our genetic creations.",eschatologismFact(tag=meme_MadScientist)->我们将无休止地试验新的生命形式，不受任何规则或荒谬的官僚程序的束缚，我们的基因创造将迎来时代的终结。
GR_MadScientists.descriptionMaker.rules.rulesStrings.21,"introMemo(tag=meme_MadScientist)->Please, PLEASE conduct a proper inventory of your experiments after leaving the lab! A couple Bearofleets scheduled for termination escaped the genetics lab yesterday when they were left unattended and fled into the wild! Do you know what those creatures could do to the ecosystem?",li,MemeDef/MemeDef.xml,def,"(PH_1)->Please, PLEASE conduct a proper inventory of your experiments after leaving the lab! A couple Bearofleets scheduled for termination escaped the genetics lab yesterday when they were left unattended and fled into the wild! Do you know what those creatures could do to the ecosystem?",introMemo(tag=meme_MadScientist)->离开实验室后请对您的实验进行适当的清点！昨天，一对计划被处决的小熊在无人看管的情况下逃离了基因实验室，逃到了野外！你知道这些生物会对生态系统造成什么影响吗？
