key,text,tag,file,type,protected_text,translated
VBE_MakeNoonChai.description,"Make an ancient Kashmiri tea mixing tea leaves, a pinch of salt and baking soda, which results in an striking pink beverage that is famous for being not only delicious but also healthy for the body. Very efficient for treating those with a high blood pressure.",description,RecipeDef/RecipeDef.xml,def,"Make an ancient Kashmiri tea mixing tea leaves, a pinch of salt and baking soda, which results in an striking pink beverage that is famous for being not only delicious but also healthy for the body. Very efficient for treating those with a high blood pressure.",制作一种古老的克什米尔茶，将茶叶、少许盐和小苏打混合，制成一种引人注目的粉红色饮料，不仅美味，而且对身体有益。对于治疗高 血液 压力的人非常有效。
VBE_MakeNoonChai.jobString,Making noon chai.,jobString,RecipeDef/RecipeDef.xml,def,Making noon chai.,制作午茶。
VBE_DalgonaCoffee.label,dalgona coffee,label,ThingDef/ThingDef.xml,def,dalgona coffee,达尔戈纳咖啡
VBE_DalgonaCoffee.description,"A trendy, newer drink in the world of coffee rumored to originate from far off steamworlds. Coffee granules are rapidly mixed with sugar to form a thick, luxuriously sweet foam. Afterwards the foam is dispersed over deeply chilled milk before drinking. Arguably the perfect drink to sip on while studying or reading.",description,ThingDef/ThingDef.xml,def,"A trendy, newer drink in the world of coffee rumored to originate from far off steamworlds. Coffee granules are rapidly mixed with sugar to form a thick, luxuriously sweet foam. Afterwards the foam is dispersed over deeply chilled milk before drinking. Arguably the perfect drink to sip on while studying or reading.",咖啡世界中一种时尚、更新的饮料，据说起源于遥远的蒸汽世界。咖啡颗粒与糖快速混合，形成浓稠、香甜的泡沫。然后，在饮用前将泡沫分散在深冷的牛奶中。可以说是学习或阅读时饮用的完美饮料。
VBE_DalgonaCoffee.ingestible.ingestCommandString,Drink {0},ingestCommandString,ThingDef/ThingDef.xml,def,Drink (PH_1),喝{0}
VBE_DalgonaCoffee.ingestible.ingestReportString,Drinking {0}.,ingestReportString,ThingDef/ThingDef.xml,def,Drinking (PH_1).,饮酒 {0}。
VBE_DalgonaCoffeeHigh.label,dalgona coffee high,label,HediffDef/HediffDef.xml,def,dalgona coffee high,达尔戈纳咖啡高
VBE_DalgonaCoffeeHigh.labelNoun,a dalgona coffee high,labelNoun,HediffDef/HediffDef.xml,def,a dalgona coffee high,一杯达尔戈纳咖啡
VBE_DalgonaCoffeeHigh.description,"Caffeine naturally found in coffee once metabolised increases the stimuli in one's nervous system, suppressing ones urge to sleep, as well as clearing ones mind. Increases learning speed by a 15% amount and 15% reduction in rest fall rate. Cold coffee reduces heatstroke. Dalgona coffee provides a 10% research speed bonus.",description,HediffDef/HediffDef.xml,def,"Caffeine naturally found in coffee once metabolised increases the stimuli in one's nervous system, suppressing ones urge to sleep, as well as clearing ones mind. Increases learning speed by a 15% amount and 15% reduction in rest fall rate. Cold coffee reduces heatstroke. Dalgona coffee provides a 10% research speed bonus.",咖啡中天然存在的咖啡因一旦代谢，就会增加对神经系统的刺激，抑制人的睡眠欲望，并清醒头脑。学习速度提高 15%，静止跌倒率降低 15%。冷咖啡可以减少中暑。达尔戈纳咖啡提供 10% 的研究速度奖励。
VBE_DalgonaCoffeeHigh.stages.0.label,Sugary awakening,label,ThoughtDef/ThoughtDef.xml,def,Sugary awakening,糖的觉醒
VBE_DalgonaCoffeeHigh.stages.0.description,"That dalgona coffee hit the spot, now let’s get some work done.",description,ThoughtDef/ThoughtDef.xml,def,"That dalgona coffee hit the spot, now let’s get some work done.",达尔戈纳咖啡恰到好处，现在让我们完成一些工作。
VBE_GreenTea.label,green tea,label,ThingDef/ThingDef.xml,def,green tea,绿茶
VBE_GreenTea.description,"A light, citrusy green tea spiked with sugar to create a buttery, almost nutty flavor.",description,ThingDef/ThingDef.xml,def,"A light, citrusy green tea spiked with sugar to create a buttery, almost nutty flavor.",一种清淡的柑橘绿茶，加入糖，营造出黄油般的、几乎坚果味的味道。
VBE_GreenTea.ingestible.ingestCommandString,Drink {0},ingestCommandString,ThingDef/ThingDef.xml,def,Drink (PH_1),喝{0}
VBE_GreenTea.ingestible.ingestReportString,Drinking {0}.,ingestReportString,ThingDef/ThingDef.xml,def,Drinking (PH_1).,饮酒 {0}。
VBE_MasalaChai.label,masala chai,label,ThingDef/ThingDef.xml,def,masala chai,马萨拉柴
VBE_MasalaChai.description,"A musty, warm, almost woody tea crafted by simple leaves and complex spices. Masala chai acts as a home remedy against wound infections, reducing the severity of a random infection by 5%.",description,ThingDef/ThingDef.xml,def,"A musty, warm, almost woody tea crafted by simple leaves and complex spices. Masala chai acts as a home remedy against wound infections, reducing the severity of a random infection by 5%.",一种带有霉味、温暖、近乎木香的茶，由简单的叶子和复杂的香料制成。 Masala chai 是一种针对伤口感染的家庭疗法，可将随机感染的严重程度降低 5%。
VBE_MasalaChai.ingestible.ingestCommandString,Drink {0},ingestCommandString,ThingDef/ThingDef.xml,def,Drink (PH_1),喝{0}
VBE_MasalaChai.ingestible.ingestReportString,Drinking {0}.,ingestReportString,ThingDef/ThingDef.xml,def,Drinking (PH_1).,饮酒 {0}。
VBE_DrankMasalaChai.stages.0.label,Fancied a zesty cuppa,label,ThoughtDef/ThoughtDef.xml,def,Fancied a zesty cuppa,想要一杯浓浓的茶
VBE_DrankMasalaChai.stages.0.description,A delightfully complex cup of spicy masala chai really brightens the day.,description,ThoughtDef/ThoughtDef.xml,def,A delightfully complex cup of spicy masala chai really brightens the day.,一杯令人愉悦的复杂辛辣马萨拉奶茶确实能让一天焕然一新。
VBE_DrankMasalaChai.label,drank masala chai,label,HediffDef/HediffDef.xml,def,drank masala chai,喝马萨拉奶茶
VBE_DrankMasalaChai.description,"Tannins naturally found in tea once metabolised increases the stimuli in ones nervous system, suppressing ones urge to sleep, as well as boosting ones immune system. Increases immunity gain speed by 15% and provides 10% reduction in rest fall rate for 5 hours. Masala chai acts as a home remedy against wound infections, reducing the severity of a random infection by 5%.",description,HediffDef/HediffDef.xml,def,"Tannins naturally found in tea once metabolised increases the stimuli in ones nervous system, suppressing ones urge to sleep, as well as boosting ones immune system. Increases immunity gain speed by 15% and provides 10% reduction in rest fall rate for 5 hours. Masala chai acts as a home remedy against wound infections, reducing the severity of a random infection by 5%.",茶中天然存在的单宁一旦代谢后会增加对神经系统的刺激，抑制人的睡眠欲望，并增强人的免疫系统。免疫获得速度提高 15%，静止跌倒率降低 10%，持续 5 小时。 Masala chai 是一种针对伤口感染的家庭疗法，可将随机感染的严重程度降低 5%。
VBE_MintCoffee.label,mint coffee,label,ThingDef/ThingDef.xml,def,mint coffee,薄荷咖啡
VBE_MintCoffee.description,"Bitter espresso mixed with cream or milk, then further mixed with mint oil and garnished. Cool and velvety coffee gives way to an even cooler, soothing aftertaste, not to mention great smelling breath.",description,ThingDef/ThingDef.xml,def,"Bitter espresso mixed with cream or milk, then further mixed with mint oil and garnished. Cool and velvety coffee gives way to an even cooler, soothing aftertaste, not to mention great smelling breath.",苦味浓缩咖啡与奶油或牛奶混合，然后进一步与薄荷油混合并装饰。凉爽柔滑的咖啡让位于更凉爽、舒缓的余味，更不用说美妙的呼吸了。
VBE_MintCoffee.ingestible.ingestCommandString,Drink {0},ingestCommandString,ThingDef/ThingDef.xml,def,Drink (PH_1),喝{0}
VBE_MintCoffee.ingestible.ingestReportString,Drinking {0}.,ingestReportString,ThingDef/ThingDef.xml,def,Drinking (PH_1).,饮酒 {0}。
VBE_MintCoffeeHigh.label,mint coffee high,label,HediffDef/HediffDef.xml,def,mint coffee high,薄荷咖啡高
VBE_MintCoffeeHigh.labelNoun,a mint coffee high,labelNoun,HediffDef/HediffDef.xml,def,a mint coffee high,一杯薄荷咖啡高
VBE_MintCoffeeHigh.description,"Caffeine naturally found in coffee once metabolised increases the stimuli in one's nervous system, suppressing ones urge to sleep, as well as clearing ones mind. Increases learning speed by a 15% amount and 15% reduction in rest fall rate. Hot coffee reduces hypothermia. Mint coffee provides fresh breath, increasing social impact by 10%.",description,HediffDef/HediffDef.xml,def,"Caffeine naturally found in coffee once metabolised increases the stimuli in one's nervous system, suppressing ones urge to sleep, as well as clearing ones mind. Increases learning speed by a 15% amount and 15% reduction in rest fall rate. Hot coffee reduces hypothermia. Mint coffee provides fresh breath, increasing social impact by 10%.",咖啡中天然存在的咖啡因一旦代谢，就会增加对神经系统的刺激，抑制人的睡眠欲望，并清醒头脑。学习速度提高 15%，静止跌倒率降低 15%。热咖啡可以降低体温。薄荷咖啡提供清新口气，将社会影响力提高 10%。
VBE_MintCoffeeHigh.stages.0.label,Fresh awakening,label,ThoughtDef/ThoughtDef.xml,def,Fresh awakening,新鲜的觉醒
VBE_MintCoffeeHigh.stages.0.description,"That mint coffee hit the spot, now let’s get some work done.",description,ThoughtDef/ThoughtDef.xml,def,"That mint coffee hit the spot, now let’s get some work done.",薄荷咖啡恰到好处，现在让我们完成一些工作。
VBE_MintTea.label,mint tea,label,ThingDef/ThingDef.xml,def,mint tea,像茶
VBE_MintTea.description,"Black tea leaves mixed with mint leaves and deeply steeped, then garnished with additional mint leaves. Leaves your breath surprisingly fresh.",description,ThingDef/ThingDef.xml,def,"Black tea leaves mixed with mint leaves and deeply steeped, then garnished with additional mint leaves. Leaves your breath surprisingly fresh.",红茶叶与薄荷叶混合并深度浸泡，然后用额外的薄荷叶装饰。让您的呼吸异常清新。
VBE_MintTea.ingestible.ingestCommandString,Drink {0},ingestCommandString,ThingDef/ThingDef.xml,def,Drink (PH_1),喝{0}
VBE_MintTea.ingestible.ingestReportString,Drinking {0}.,ingestReportString,ThingDef/ThingDef.xml,def,Drinking (PH_1).,饮酒 {0}。
VBE_DrankMintTea.stages.0.label,Refreshing tea,label,ThoughtDef/ThoughtDef.xml,def,Refreshing tea,提神茶
VBE_DrankMintTea.stages.0.description,A delightfully fresh cup of mint tea really brightens the day.,description,ThoughtDef/ThoughtDef.xml,def,A delightfully fresh cup of mint tea really brightens the day.,一杯令人愉悦的新鲜薄荷茶确实能让一天焕然一新。
VBE_DrankMintTea.label,drank mint tea,label,HediffDef/HediffDef.xml,def,drank mint tea,喝了薄荷茶
VBE_DrankMintTea.description,"Tannins naturally found in tea once metabolised increases the stimuli in ones nervous system, suppressing ones urge to sleep, as well as boosting ones immune system. Increases immunity gain speed by 15% and provides 10% reduction in rest fall rate for 5 hours. Mint tea provides fresh breath, increasing social impact by 10%.",description,HediffDef/HediffDef.xml,def,"Tannins naturally found in tea once metabolised increases the stimuli in ones nervous system, suppressing ones urge to sleep, as well as boosting ones immune system. Increases immunity gain speed by 15% and provides 10% reduction in rest fall rate for 5 hours. Mint tea provides fresh breath, increasing social impact by 10%.",茶中天然存在的单宁一旦代谢后会增加对神经系统的刺激，抑制人的睡眠欲望，并增强人的免疫系统。免疫获得速度提高 15%，静止跌倒率降低 10%，持续 5 小时。薄荷茶提供清新口气，将社会影响力提高 10%。
VBE_NoonChai.label,noon chai,label,ThingDef/ThingDef.xml,def,noon chai,午茶
VBE_NoonChai.description,"An ancient Kashmiri tea mixing tea leaves, a pinch of salt and baking soda, which results in an striking pink beverage that is famous for being not only delicious but also healthy for the body. Used for treating muscle parasites.",description,ThingDef/ThingDef.xml,def,"An ancient Kashmiri tea mixing tea leaves, a pinch of salt and baking soda, which results in an striking pink beverage that is famous for being not only delicious but also healthy for the body. Used for treating muscle parasites.",一种古老的克什米尔茶，将茶叶、少许盐和小苏打混合在一起，制成一种引人注目的粉红色饮料，不仅美味，而且对身体有益。用于治疗肌肉发达的角色。寄生虫。
VBE_NoonChai.ingestible.ingestCommandString,Drink {0},ingestCommandString,ThingDef/ThingDef.xml,def,Drink (PH_1),喝{0}
VBE_NoonChai.ingestible.ingestReportString,Drinking {0}.,ingestReportString,ThingDef/ThingDef.xml,def,Drinking (PH_1).,饮酒 {0}。
VBE_DrankNoonChai.stages.0.label,Fancied a salty cuppa,label,ThoughtDef/ThoughtDef.xml,def,Fancied a salty cuppa,想要一杯咸茶
VBE_DrankNoonChai.stages.0.description,A delightful cup of noon chai really brightens the day.,description,ThoughtDef/ThoughtDef.xml,def,A delightful cup of noon chai really brightens the day.,一杯令人愉悦的午茶确实让这一天焕然一新。
VBE_DrankNoonChai.label,drank noon chai,label,HediffDef/HediffDef.xml,def,drank noon chai,喝了午茶
VBE_DrankNoonChai.description,"Tannins naturally found in tea once metabolised increases the stimuli in ones nervous system, suppressing ones urge to sleep, as well as boosting ones immune system. Increases immunity gain speed by 15% and provides 10% reduction in rest fall rate for 5 hours. Used for treating muscle parasites.",description,HediffDef/HediffDef.xml,def,"Tannins naturally found in tea once metabolised increases the stimuli in ones nervous system, suppressing ones urge to sleep, as well as boosting ones immune system. Increases immunity gain speed by 15% and provides 10% reduction in rest fall rate for 5 hours. Used for treating muscle parasites.",茶中天然存在的单宁一旦代谢后会增加对神经系统的刺激，抑制人的睡眠欲望，并增强人的免疫系统。免疫获得速度提高 15%，静止跌倒率降低 10%，持续 5 小时。用于治疗肌肉发达的角色。寄生虫。
VBE_MintLeaves.label,mint leaves,label,ThingDef/ThingDef.xml,def,mint leaves,薄荷叶
VBE_MintLeaves.description,"Mint leaves are infamous for their cooling effect on one's mouth, as well as ease of seeping into an array of teas or delicately garnishing a dish. Mint leaves rot quite fast.",description,ThingDef/ThingDef.xml,def,"Mint leaves are infamous for their cooling effect on one's mouth, as well as ease of seeping into an array of teas or delicately garnishing a dish. Mint leaves rot quite fast.",薄荷叶因其对口腔的清凉作用以及易于渗入各种茶中或精美地装饰菜肴而臭名昭著。薄荷叶腐烂得很快。
VCE_ConsumedMintLeaves.stages.0.label,consumed mint,label,ThoughtDef/ThoughtDef.xml,def,consumed mint,消耗薄荷
VCE_ConsumedMintLeaves.stages.0.description,Fresh breath!,description,ThoughtDef/ThoughtDef.xml,def,Fresh breath!,口气清新！
VCE_ConsumedMintLeaves.label,consumed mint (from meal),label,HediffDef/HediffDef.xml,def,consumed mint (from meal),食用薄荷（来自膳食）
VCE_ConsumedMintLeaves.description,Consumed some fresh mint leaves. The fresh breath increases social impact by 10%.,description,HediffDef/HediffDef.xml,def,Consumed some fresh mint leaves. The fresh breath increases social impact by 10%.,吃了一些新鲜的薄荷叶。清新的口气使社会影响力提高 10%。
VBE_MintPlant.label,mint plant,label,ThingDef/ThingDef.xml,def,mint plant,薄荷植物
VBE_MintPlant.description,"A plant sprouting into an array of mint leaves. Mint leaves are infamous for their cooling effect on one's mouth, as well as ease of seeping into an array of teas or delicately garnishing a dish. Flourishes indoors and in plant pots, while being pleasant to look at.",description,ThingDef/ThingDef.xml,def,"A plant sprouting into an array of mint leaves. Mint leaves are infamous for their cooling effect on one's mouth, as well as ease of seeping into an array of teas or delicately garnishing a dish. Flourishes indoors and in plant pots, while being pleasant to look at.",植物发芽成一系列薄荷叶。薄荷叶因其对口腔的清凉作用以及易于渗入各种茶中或精美地装饰菜肴而臭名昭著。在室内和花盆中蓬勃发展，同时看起来令人愉悦。
