key,text,tag,file,type,protected_text,translated
VBE_LemonCoffeeHigh.description,"Caffeine naturally found in coffee once metabolised increases the stimuli in one's nervous system, suppressing ones urge to sleep, as well as clearing ones mind. Increases learning speed by a 15% amount and 15% reduction in rest fall rate. Hot coffee reduces hypothermia. Lemon coffee acts as a remedy against Gut Worms, increasing tending quality with each coffee drank.",description,HediffDef/HediffDef.xml,def,"Caffeine naturally found in coffee once metabolised increases the stimuli in one's nervous system, suppressing ones urge to sleep, as well as clearing ones mind. Increases learning speed by a 15% amount and 15% reduction in rest fall rate. Hot coffee reduces hypothermia. Lemon coffee acts as a remedy against Gut Worms, increasing tending quality with each coffee drank.",咖啡中天然存在的咖啡因一旦代谢，就会增加对神经系统的刺激，抑制人的睡眠欲望，并清醒头脑。学习速度提高 15%，静止跌倒率降低 15%。热咖啡可以降低体温。柠檬咖啡可以作为对抗肠道蠕虫的药物，每喝一杯咖啡都可以提高护理质量。
VBE_LemonCoffeeHigh.stages.0.label,Lemony awakening,label,ThoughtDef/ThoughtDef.xml,def,Lemony awakening,柠檬觉醒
VBE_LemonCoffeeHigh.stages.0.description,"That lemon coffee hit the spot, now let’s get some work done.",description,ThoughtDef/ThoughtDef.xml,def,"That lemon coffee hit the spot, now let’s get some work done.",柠檬咖啡恰到好处，现在让我们完成一些工作。
VBE_Lemonade.label,lemonade,label,ThingDef/ThingDef.xml,def,lemonade,柠檬水
VBE_Lemonade.description,"A sweet beverage mixed together with lemon juice, sugar, and water.",description,ThingDef/ThingDef.xml,def,"A sweet beverage mixed together with lemon juice, sugar, and water.",一种由柠檬汁、糖和水混合而成的甜饮料。
VBE_Lemonade.ingestible.ingestCommandString,Drink {0},ingestCommandString,ThingDef/ThingDef.xml,def,Drink (PH_1),喝{0}
VBE_Lemonade.ingestible.ingestReportString,Drinking {0}.,ingestReportString,ThingDef/ThingDef.xml,def,Drinking (PH_1).,饮酒 {0}。
VBE_LemonTea.label,lemon tea,label,ThingDef/ThingDef.xml,def,lemon tea,柠檬茶
VBE_LemonTea.description,"A dark tea cut with water, chilled and garnished with a wedge of bright lemon.",description,ThingDef/ThingDef.xml,def,"A dark tea cut with water, chilled and garnished with a wedge of bright lemon.",一种黑茶，用水冲泡，冷却并饰以一片鲜柠檬。
VBE_LemonTea.ingestible.ingestCommandString,Drink {0},ingestCommandString,ThingDef/ThingDef.xml,def,Drink (PH_1),喝{0}
VBE_LemonTea.ingestible.ingestReportString,Drinking {0}.,ingestReportString,ThingDef/ThingDef.xml,def,Drinking (PH_1).,饮酒 {0}。
VBE_DrankLemonTea.stages.0.label,A Healthy cup!,label,ThoughtDef/ThoughtDef.xml,def,A Healthy cup!,一杯健康！
VBE_DrankLemonTea.stages.0.description,A tasty cup of lemon tea a day keeps the doctor away.,description,ThoughtDef/ThoughtDef.xml,def,A tasty cup of lemon tea a day keeps the doctor away.,每天一杯美味的柠檬茶，医生远离我。
VBE_DrankLemonTea.label,drank lemon tea,label,HediffDef/HediffDef.xml,def,drank lemon tea,喝了柠檬茶
VBE_DrankLemonTea.description,"Tannins naturally found in tea once metabolised increases the stimuli in ones nervous system, suppressing ones urge to sleep, as well as boosting ones immune system. Increases immunity gain speed by 15% and provides 10% reduction in rest fall rate for 5 hours. Lemon tea acts as a remedy against Gut Worms, increasing tending quality with each coffee drank.",description,HediffDef/HediffDef.xml,def,"Tannins naturally found in tea once metabolised increases the stimuli in ones nervous system, suppressing ones urge to sleep, as well as boosting ones immune system. Increases immunity gain speed by 15% and provides 10% reduction in rest fall rate for 5 hours. Lemon tea acts as a remedy against Gut Worms, increasing tending quality with each coffee drank.",茶中天然存在的单宁一旦代谢后会增加对神经系统的刺激，抑制人的睡眠欲望，并增强人的免疫系统。免疫获得速度提高 15%，静止跌倒率降低 10%，持续 5 小时。柠檬茶可以治疗肠道蠕虫，每喝一杯咖啡都可以提高护理质量。
VCE_RawLemon.label,lemons,label,ThingDef/ThingDef.xml,def,lemons,柠檬
VCE_RawLemon.description,"An acid and sour tasting fruit. The juice, zest, and pulp are often used in cooking, often on fish and other meat for better taste. Lemon is also used to flavour drinks, such as lemonade, or mixed with tea and coffee.",description,ThingDef/ThingDef.xml,def,"An acid and sour tasting fruit. The juice, zest, and pulp are often used in cooking, often on fish and other meat for better taste. Lemon is also used to flavour drinks, such as lemonade, or mixed with tea and coffee.",一种酸酸的水果。果汁、果皮和果肉经常用于烹饪，通常用在鱼和其他肉类上以获得更好的味道。柠檬还用于给饮料调味，例如柠檬水，或与茶和咖啡混合。
VBE_LemonTree.label,lemon tree,label,ThingDef/ThingDef.xml,def,lemon tree,柠檬树
VBE_LemonTree.description,"A tall tree native to both deserts and tropics alike. Bright, sour lemons grow profusely on this tree, some lemons may even mature early and fall to the ground before the primary harvest is ready.",description,ThingDef/ThingDef.xml,def,"A tall tree native to both deserts and tropics alike. Bright, sour lemons grow profusely on this tree, some lemons may even mature early and fall to the ground before the primary harvest is ready.",一种高大的树，原产于沙漠和热带地区。明亮、酸酸的柠檬在这棵树上大量生长，有些柠檬甚至可能在初次收获准备好之前就提前成熟落到地上。
VBE_DrankLemonadeThought.stages.0.label,Refreshing tang,label,ThoughtDef/ThoughtDef.xml,def,Refreshing tang,清爽的味道
VBE_DrankLemonadeThought.stages.0.description,I drank a bottle of lemonade. It's not much but it makes me feel nice.,description,ThoughtDef/ThoughtDef.xml,def,I drank a bottle of lemonade. It's not much but it makes me feel nice.,我喝了一瓶柠檬水。虽然不多，但让我感觉很好。
