key,text,tag,file,type,protected_text,translated
VCEF_RawHaddock.description,"Raw haddock. The haddock (Melanogrammus aeglefinus) is a saltwater fish from the family Gadidae, the true cods. It is an important food fish and has traditionaly been consumed either fresh or smoked.",description,ThingDef/ThingDef.xml,def,"Raw haddock. The haddock (Melanogrammus aeglefinus) is a saltwater fish from the family Gadidae, the true cods. It is an important food fish and has traditionaly been consumed either fresh or smoked.",生黑线鳕。黑线鳕（Melanogrammus aeglefinus）是鳕鱼科的咸水鱼，真正的鳕鱼。它是一种重要的食物鱼，传统上以新鲜或熏制的方式食用。
VCEF_RawHalibut.label,halibut,label,ThingDef/ThingDef.xml,def,halibut,大比目鱼
VCEF_RawHalibut.description,"Raw halibut. Halibut is a common name principally applied to the two flatfish from the family of right-eye flounders. Less commonly, and in some regions only, other species of flatfish are also referred to as being halibuts.",description,ThingDef/ThingDef.xml,def,"Raw halibut. Halibut is a common name principally applied to the two flatfish from the family of right-eye flounders. Less commonly, and in some regions only, other species of flatfish are also referred to as being halibuts.",生大比目鱼。大比目鱼是一个常见名称，主要指右眼比目鱼科的两种比目鱼。不太常见的是，仅在某些地区，其他种类的比目鱼也被称为大比目鱼。
VCEF_RawHerring.label,herring,label,ThingDef/ThingDef.xml,def,herring,鲱鱼
VCEF_RawHerring.description,"Raw herring. Herring are forage fish, mostly belonging to the family Clupeidae. Herring often move in large schools around fishing banks and near the coast.",description,ThingDef/ThingDef.xml,def,"Raw herring. Herring are forage fish, mostly belonging to the family Clupeidae. Herring often move in large schools around fishing banks and near the coast.",生鲱鱼。鲱鱼是饲料鱼，大多属于鲱鱼科。鲱鱼经常在渔岸周围和海岸附近成群结队地活动。
VCEF_RawKoi.label,koi,label,ThingDef/ThingDef.xml,def,koi,锦鲤
VCEF_RawKoi.description,Raw koi. Koi are colored varieties of the Amur carp (Cyprinus rubrofuscus) that are kept for decorative purposes in outdoor koi ponds or water gardens.,description,ThingDef/ThingDef.xml,def,Raw koi. Koi are colored varieties of the Amur carp (Cyprinus rubrofuscus) that are kept for decorative purposes in outdoor koi ponds or water gardens.,生锦鲤。锦鲤是阿穆尔鲤 (Cyprinus rubrofuscus) 的彩色品种，饲养在室外锦鲤池或水上花园中用于装饰目的。
VCEF_RawLobster.label,lobster,label,ThingDef/ThingDef.xml,def,lobster,龙虾
VCEF_RawLobster.description,"Raw lobster. Lobsters are large marine crustaceans. Lobsters have long bodies with muscular tails. Three of their five pairs of legs have claws, including the first pair, which are usually much larger than the others.",description,ThingDef/ThingDef.xml,def,"Raw lobster. Lobsters are large marine crustaceans. Lobsters have long bodies with muscular tails. Three of their five pairs of legs have claws, including the first pair, which are usually much larger than the others.",生龙虾。龙虾是大型海洋甲壳类动物。龙虾的身体很长，一个突出的灵活附肢，是身体的一部分，通常从躯干的后部突出。不适用于没有腿的身体。肌肉发达的角色。发达。它们的五对腿中的三对有爪子，包括第一对，通常比其他爪子大得多。
VCEF_RawMackerel.label,mackerel,label,ThingDef/ThingDef.xml,def,mackerel,鲭鱼
VCEF_RawMackerel.description,"Raw mackerel. Mackerel is a common name applied to a number of different species of pelagic fish, mostly from the family Scombridae. They are found in both temperate and tropical seas, mostly living along the coast or offshore in the oceanic environment.",description,ThingDef/ThingDef.xml,def,"Raw mackerel. Mackerel is a common name applied to a number of different species of pelagic fish, mostly from the family Scombridae. They are found in both temperate and tropical seas, mostly living along the coast or offshore in the oceanic environment.",生鲭鱼。鲭鱼是许多不同种类的远洋鱼的通用名称，主要来自鲭科。它们生活在温带和热带海域，大多生活在海洋环境中的沿海或近海。
VCEF_RawMinnow.label,minnow,label,ThingDef/ThingDef.xml,def,minnow,桃花鱼
VCEF_RawMinnow.description,"Raw minnow. Minnow is the common name for a number of species of small freshwater fish, belonging to several genera of the family Cyprinidae.",description,ThingDef/ThingDef.xml,def,"Raw minnow. Minnow is the common name for a number of species of small freshwater fish, belonging to several genera of the family Cyprinidae.",生米诺鱼。米诺鱼是许多小型淡水物种的通用名称鱼，属于鲤科的几个属。
VCEF_RawPerch.label,perch,label,ThingDef/ThingDef.xml,def,perch,栖息
VCEF_RawPerch.description,"Raw perch. Perch is a common name for fish of the genus Perca, freshwater gamefish belonging to the family Percidae. The perch lend their name to a large order of vertebrates: the Perciformes. Many species of freshwater gamefish more or less resemble perch, but belong to different genera.",description,ThingDef/ThingDef.xml,def,"Raw perch. Perch is a common name for fish of the genus Perca, freshwater gamefish belonging to the family Percidae. The perch lend their name to a large order of vertebrates: the Perciformes. Many species of freshwater gamefish more or less resemble perch, but belong to different genera.",生鲈鱼。鲈鱼是鲈鱼属 任何非细长的水生无肢动物。 的俗称，鲈鱼科淡水鱼。鲈形目是一大类脊椎动物的名字：鲈形目。许多淡水猎鱼或多或少类似于鲈鱼，但属于不同的属。
VCEF_RawPiranha.label,piranha,label,ThingDef/ThingDef.xml,def,piranha,食人鱼
VCEF_RawPiranha.description,"Raw piranha. A piranha is a freshwater fish that inhabits rivers, floodplains, lakes and reservoirs. Although often described as extremely predatory and mainly feeding on fish, their dietary habits vary extensively, and they will also take plant material, leading to their classification as omnivorous.",description,ThingDef/ThingDef.xml,def,"Raw piranha. A piranha is a freshwater fish that inhabits rivers, floodplains, lakes and reservoirs. Although often described as extremely predatory and mainly feeding on fish, their dietary habits vary extensively, and they will also take plant material, leading to their classification as omnivorous.",生食人鱼。食人鱼是一种淡水鱼，栖息在河流、洪泛区、湖泊和水库中。虽然通常被描述为极具掠食性，主要以鱼为食，但它们的饮食习惯差异很大，而且它们也会摄取植物材料，导致它们被归类为杂食性。
VCEF_RawPufferfish.label,pufferfish,label,ThingDef/ThingDef.xml,def,pufferfish,河豚鱼
VCEF_RawPufferfish.description,"Raw pufferfish. Pufferfish are a family of primarily marine and estuarine fish. The majority of pufferfish species are toxic and some are among the most poisonous vertebrates in the world. In certain species, the internal organs, such as the liver, and sometimes their skin, contain tetrodotoxin and are highly toxic to most animals when eaten; nevertheless, the meat of some species is considered a delicacy when prepared by specially trained chefs.",description,ThingDef/ThingDef.xml,def,"Raw pufferfish. Pufferfish are a family of primarily marine and estuarine fish. The majority of pufferfish species are toxic and some are among the most poisonous vertebrates in the world. In certain species, the internal organs, such as the liver, and sometimes their skin, contain tetrodotoxin and are highly toxic to most animals when eaten; nevertheless, the meat of some species is considered a delicacy when prepared by specially trained chefs.",生河豚鱼。河豚主要是海洋和河口的一个科鱼。大多数河豚物种都是有毒的，有些是世界上毒性最强的脊椎动物之一。在某些物种中，内脏（例如肝脏）以及有时的皮肤含有河豚毒素，对大多数动物来说食用后具有剧毒；然而，某些物种的肉在由经过专门培训的厨师烹制时被认为是美味佳肴。
VCEF_RawSalmon.label,salmon,label,ThingDef/ThingDef.xml,def,salmon,三文鱼
VCEF_RawSalmon.description,"Raw salmon. Salmon is the common name for several species of ray-finned fish in the family Salmonidae. Typically, salmon are anadromous: they hatch in fresh water, migrate to the ocean, then return to fresh water to reproduce. However, populations of several species are restricted to fresh water through their lives.",description,ThingDef/ThingDef.xml,def,"Raw salmon. Salmon is the common name for several species of ray-finned fish in the family Salmonidae. Typically, salmon are anadromous: they hatch in fresh water, migrate to the ocean, then return to fresh water to reproduce. However, populations of several species are restricted to fresh water through their lives.",生鲑鱼。鲑鱼是鲑鱼科几种射线鳍 鱼 物种的通用名称。通常，鲑鱼是溯河产卵的：它们在淡水中孵化，洄游到海洋，然后返回淡水繁殖。然而，有几个物种的种群一生都仅限于淡水。
VCEF_RawSprat.label,sprat,label,ThingDef/ThingDef.xml,def,sprat,地面
VCEF_RawSprat.description,"Raw sprat. Sprat is the common name applied to a group of forage fish belonging to the genus Sprattus in the family Clupeidae. Like most forage fishes, sprats are highly active, small, oily fish. They travel in large schools with other fish and swim continuously throughout the day.",description,ThingDef/ThingDef.xml,def,"Raw sprat. Sprat is the common name applied to a group of forage fish belonging to the genus Sprattus in the family Clupeidae. Like most forage fishes, sprats are highly active, small, oily fish. They travel in large schools with other fish and swim continuously throughout the day.",生西鲱。鲱鱼是鲱鱼科鲱鱼属的一组饲料 鱼 的通用名称。与大多数饲料鱼一样，西鲱非常活跃，体积小，油性多鱼。它们与其他鱼结成大鱼群，全天不断地游泳。
VCEF_RawSwordfish.label,swordfish,label,ThingDef/ThingDef.xml,def,swordfish,旗鱼
VCEF_RawSwordfish.description,"Raw swordfish. Swordfish, also known as broadbills, are large, highly migratory, predatory fish characterized by a long, flat, pointed bill.",description,ThingDef/ThingDef.xml,def,"Raw swordfish. Swordfish, also known as broadbills, are large, highly migratory, predatory fish characterized by a long, flat, pointed bill.",生剑鱼。剑鱼，也称为阔嘴鱼，是大型、高度洄游的掠食性鱼，其特点是长、平、尖的喙。
VCEF_RawTrout.label,trout,label,ThingDef/ThingDef.xml,def,trout,鳟鱼
VCEF_RawTrout.description,"Raw trout. Trout is the common name for a number of species of freshwater fish. Most species of trout live in freshwater lakes and rivers exclusively, while there are others, such as the steelhead, which can spend two or three years at sea before returning to fresh water to spawn (a habit more typical of salmon).",description,ThingDef/ThingDef.xml,def,"Raw trout. Trout is the common name for a number of species of freshwater fish. Most species of trout live in freshwater lakes and rivers exclusively, while there are others, such as the steelhead, which can spend two or three years at sea before returning to fresh water to spawn (a habit more typical of salmon).",生鳟鱼。鳟鱼是许多淡水物种的通用名称鱼。大多数鳟鱼种类只生活在淡水湖泊和河流中，而其他种类的鳟鱼，例如硬头鳟鱼，可以在海上度过两到三年，然后返回淡水产卵（这是鲑鱼更典型的习性）。
VCEF_RawTuna.label,tuna,label,ThingDef/ThingDef.xml,def,tuna,金枪鱼
VCEF_RawTuna.description,"Raw tuna. Tuna are large saltwater fish. An active and agile predator, the tuna has a sleek, streamlined body, and is among the fastest-swimming pelagic fish. Tuna has been highly prized as a food fish. Besides their commercial value as food, the great size, speed, and power they display as apex predators has attracted the admiration of fishermen, writers, and scientists.",description,ThingDef/ThingDef.xml,def,"Raw tuna. Tuna are large saltwater fish. An active and agile predator, the tuna has a sleek, streamlined body, and is among the fastest-swimming pelagic fish. Tuna has been highly prized as a food fish. Besides their commercial value as food, the great size, speed, and power they display as apex predators has attracted the admiration of fishermen, writers, and scientists.",生金枪鱼。金枪鱼是大型咸水鱼。金枪鱼是一种活跃而敏捷的捕食者，拥有光滑的流线型身体，是游动速度最快的中上层动物之一鱼。金枪鱼作为一种食物而备受推崇鱼。除了作为食物的商业价值外，它们作为顶级掠食者所表现出的巨大体型、速度和力量也吸引了渔民、作家和科学家的钦佩。
VCEF_FishingThought.stages.0.label,relaxing fishing session,label,ThoughtDef/ThoughtDef.xml,def,relaxing fishing session,放松的钓鱼活动
VCEF_FishingThought.stages.0.description,Nothing better to relax than fishing,description,ThoughtDef/ThoughtDef.xml,def,Nothing better to relax than fishing,没有什么比钓鱼更放松的了
VCEF_Fisherman.degreeDatas.0.label,fisherman,label,TraitDef/TraitDef.xml,def,fisherman,渔夫
VCEF_Fisherman.degreeDatas.0.description,{PAWN_nameDef} enjoys the solitude and tranquility inherent to long fishing sessions. {PAWN_pronoun} will prefer fishing above other activities.,description,TraitDef/TraitDef.xml,def,(PH_2) enjoys the solitude and tranquility inherent to long fishing sessions. (PH_1) will prefer fishing above other activities.,{PAWN_nameDef} 享受长时间钓鱼所固有的孤独和宁静。与其他活动相比，{PAWN_pronoun} 更喜欢钓鱼。
VCEF_Fish.label,catch fish,label,WorkGiverDef/WorkGiverDef.xml,def,catch fish,捕鱼]]]]
VCEF_Fish.verb,catch fish,verb,WorkGiverDef/WorkGiverDef.xml,def,catch fish,捕鱼]]]]
VCEF_Fish.gerund,fishing,gerund,WorkGiverDef/WorkGiverDef.xml,def,fishing,钓鱼
VCEF_Fishing.labelShort,Fish,labelShort,WorkTypeDef/WorkTypeDef.xml,def,Fish,鱼
VCEF_Fishing.pawnLabel,Fisher,pawnLabel,WorkTypeDef/WorkTypeDef.xml,def,Fisher,费舍尔
VCEF_Fishing.gerundLabel,fishing,gerundLabel,WorkTypeDef/WorkTypeDef.xml,def,fishing,钓鱼
VCEF_Fishing.description,Catch fish in designated work zones.,description,WorkTypeDef/WorkTypeDef.xml,def,Catch fish in designated work zones.,在指定的工作区域捕获鱼。
VCEF_Fishing.verb,Fish,verb,WorkTypeDef/WorkTypeDef.xml,def,Fish,鱼
