key,text,tag,file,type,protected_text,translated
GR_BearBugEggFertilized.description,"Fertilized bear bug egg. It can be eaten raw, but it's much, much better cooked. Actually, it's a beetle egg, it is disgusting either way... If all goes well, it should hatch into a bear bug.",description,ThingDef/ThingDef.xml,def,"Fertilized bear bug egg. It can be eaten raw, but it's much, much better cooked. Actually, it's a beetle egg, it is disgusting either way... If all goes well, it should hatch into a bear bug.",受精的熊虫卵。它可以生吃，但煮熟后吃效果更好。其实就是甲虫蛋，反正都恶心……如果一切顺利的话，应该会孵化成熊虫。
GR_NeedlechickenEggUnfertilized.label,needlechicken egg (unfert.),label,ThingDef/ThingDef.xml,def,needlechicken egg (unfert.),针鸡蛋（未受精）
GR_NeedlechickenEggUnfertilized.description,"An unfertilized needlechicken egg. It can be eaten raw, but it's much, much better cooked.",description,ThingDef/ThingDef.xml,def,"An unfertilized needlechicken egg. It can be eaten raw, but it's much, much better cooked.",未受精的针鸡蛋。它可以生吃，但煮熟后吃效果更好。
GR_NeedlechickenEggFertilized.label,needlechicken egg (fert.),label,ThingDef/ThingDef.xml,def,needlechicken egg (fert.),针鸡蛋（受精）
GR_NeedlechickenEggFertilized.description,"A fertilized needlechicken egg. If all goes well, it should hatch into a needlechick. It can be eaten raw, but it's much better cooked.",description,ThingDef/ThingDef.xml,def,"A fertilized needlechicken egg. If all goes well, it should hatch into a needlechick. It can be eaten raw, but it's much better cooked.",受精针鸡蛋。如果一切顺利，它应该孵化成金针鸡。它可以生吃，但煮熟后效果更好。
GR_EggNighthrumboFertilized.label,nighthrumbo egg (fert.),label,ThingDef/ThingDef.xml,def,nighthrumbo egg (fert.),nighthrumbo 蛋 (已受精)
GR_EggNighthrumboFertilized.description,"Fertilized nighthrumbo egg. If all goes well, it should hatch into a baby nighthrumbo. It can be eaten raw, but it's much better cooked.",description,ThingDef/ThingDef.xml,def,"Fertilized nighthrumbo egg. If all goes well, it should hatch into a baby nighthrumbo. It can be eaten raw, but it's much better cooked.",受精夜花蛋。如果一切顺利，它应该会孵化成夜蜂宝宝。它可以生吃，但煮熟后效果更好。
GR_EggMeadowLizardFertilized.label,meadow lizard egg (fert.),label,ThingDef/ThingDef.xml,def,meadow lizard egg (fert.),草甸蜥蜴蛋（受精）
GR_EggMeadowLizardFertilized.description,"Fertilized meadow lizard egg. If all goes well, it should hatch into a baby meadow lizard. It can be eaten raw, but it's much better cooked.",description,ThingDef/ThingDef.xml,def,"Fertilized meadow lizard egg. If all goes well, it should hatch into a baby meadow lizard. It can be eaten raw, but it's much better cooked.",受精的草甸蜥蜴蛋。如果一切顺利，它应该会孵化成一只草地蜥蜴宝宝。它可以生吃，但煮熟后效果更好。
GR_AlphaGenomeExcavator.label,alpha genome excavator,label,ThingDef/ThingDef.xml,def,alpha genome excavator,阿尔法基因组挖掘机
GR_AlphaGenomeExcavator.description,"A simplified genome extraction device designed to be usable by even the most simple-minded goon, as such it resembles a caulking gun that works in reverse. The best genetic material can be found in the brain and the automated, single-use design instantly compresses this material into a usable genome.\n\nThe desired subject needs to be docile and trusting of the user who intends on scooping out their brain in a process that is not-quite instantaneous. It is recommended to anesthetize the creature as any sudden movement on their part will interrupt the whole process. Alternatively, it will also work on a dead body...\n\n<color=#E5E54C>Gameplay effect:</color> This excavator can be used to acquire the following genomes:",description,ThingDef/ThingDef.xml,def,"A simplified genome extraction device designed to be usable by even the most simple-minded goon, as such it resembles a caulking gun that works in reverse. The best genetic material can be found in the brain and the automated, single-use design instantly compresses this material into a usable genome.(PH_6)(PH_5)The desired subject needs to be docile and trusting of the user who intends on scooping out their brain in a process that is not-quite instantaneous. It is recommended to anesthetize the creature as any sudden movement on their part will interrupt the whole process. Alternatively, it will also work on a dead body...(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) This excavator can be used to acquire the following genomes:","一种简化的基因组提取装置，即使是最简单的暴徒也可以使用，因此它类似于反向工作的填缝枪。最好的遗传物质可以在大脑中找到，自动化的一次性设计会立即将这种物质压缩成可用的基因组。

所需的受试者需要温顺并信任打算在一个非瞬时过程中挖出他们的大脑的用户。建议对生物进行麻醉，因为它们的任何突然动作都会中断整个过程。或者，它也适用于尸体...

<color=#E5E54C>游戏效果：</color>该挖掘机可用于获取以下基因组："
GR_AlphaGenomeExcavator.comps.0.useLabel,Use genome excavator,useLabel,ThingDef/ThingDef.xml,def,Use genome excavator,使用基因组挖掘机
GR_AlphaGenetic.label,alpha genome,label,ThingDef/ThingDef.xml,def,alpha genome,阿尔法基因组
GR_AlphaGenetic.description,A payload of alpha animal genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 2 genome can only be used as primary genome.\n\n<color=#E5E54C>Extraction:</color> Can be extracted via an alpha genome excavator from:,description,ThingDef/ThingDef.xml,def,A payload of alpha animal genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 2 genome can only be used as primary genome.(PH_4)(PH_3)(PH_2)Extraction:(PH_1) Can be extracted via an alpha genome excavator from:,"阿尔法动物遗传物质的有效载荷。可用于基因变形器以创建杂交动物的生长细胞。该第 2 层基因组只能用作主基因组。

<color=#E5E54C>提取：</color>可以通过 alpha 基因组挖掘器从以下位置提取："
GR_Boomthread.label,boomthread,label,ThingDef/ThingDef.xml,def,boomthread,繁荣线程
GR_Boomthread.description,"This silk is as strong as synthread, but it is also an excellent thermal insulator",description,ThingDef/ThingDef.xml,def,"This silk is as strong as synthread, but it is also an excellent thermal insulator",这种丝与合成丝一样坚固，但它也是一种出色的隔热体
AA_ExplodingWeb.label,exploding web,label,ThingDef/ThingDef.xml,def,exploding web,爆炸网
AA_Bullet_TinyVenomBarb.label,tiny venomous barb,label,ThingDef/ThingDef.xml,def,tiny venomous barb,微小的有毒倒刺
AA_HugeQuill.label,huge quill,label,ThingDef/ThingDef.xml,def,huge quill,巨大的羽毛笔
GR_BearBug.label,bear bug,label,ThingDef/ThingDef.xml,def,bear bug,熊虫
GR_BearBug.description,"This tardigrade-like creature is basically a huge bed bug infused with bear genes. It consumes a large amount of food, but its paralysing attacks combined with its resilience can be very useful in a combat situation.\n\nUseful abilities: Bear bugs produce a powerful neurotoxin that can paralyse their prey, leaving them completely unable to defend themselves.",description,ThingDef/ThingDef.xml,def,"This tardigrade-like creature is basically a huge bed bug infused with bear genes. It consumes a large amount of food, but its paralysing attacks combined with its resilience can be very useful in a combat situation.(PH_2)(PH_1)Useful abilities: Bear bugs produce a powerful neurotoxin that can paralyse their prey, leaving them completely unable to defend themselves.","这种类似缓步动物的生物基本上是一种注入了熊基因的巨大臭虫。它消耗大量食物，但其麻痹攻击与恢复力相结合，在战斗中非常有用。

有用的能力：熊虫会产生一种强大的神经毒素，可以麻痹猎物，使它们完全无法自卫。"
GR_BearBug.tools.0.label,mandibles,label,ThingDef/ThingDef.xml,def,mandibles,下颌骨
GR_BearBug.tools.1.label,head,label,ThingDef/ThingDef.xml,def,head,头
GR_BearBug.label,bear bug,label,PawnKindDef/PawnKindDef.xml,def,bear bug,熊虫
GR_Boomalisk.label,boomalisk,label,ThingDef/ThingDef.xml,def,boomalisk,布马利斯克
GR_Boomalisk.description,"The boomalisk is a boomalope / dunealisk hybrid that produces a weird spider silk know as boomthread. This silk is as strong as synthread, but it is also an excellent thermal insulator. Boomalisks also catch their prey with exploding webs, which... sounds dangerous.\n\nUseful abilities: Produces chemfuel, boomthread and attacks with explosive webs.",description,ThingDef/ThingDef.xml,def,"The boomalisk is a boomalope / dunealisk hybrid that produces a weird spider silk know as boomthread. This silk is as strong as synthread, but it is also an excellent thermal insulator. Boomalisks also catch their prey with exploding webs, which... sounds dangerous.(PH_2)(PH_1)Useful abilities: Produces chemfuel, boomthread and attacks with explosive webs.","布马蜥是布马蜥/沙蜥的杂交种，能产生一种奇怪的蜘蛛丝，被称为布马丝。这种丝与合成丝一样坚固，但它也是一种出色的隔热体。布马利斯克还会用爆炸网来捕捉猎物，这……听起来很危险。

有用的能力：产生化学燃料、爆炸线并用爆炸网进行攻击。"
GR_Boomalisk.tools.0.label,left first leg,label,ThingDef/ThingDef.xml,def,left first leg,左第一腿
GR_Boomalisk.tools.1.label,right first leg,label,ThingDef/ThingDef.xml,def,right first leg,右第一腿
GR_Boomalisk.tools.3.label,head,label,ThingDef/ThingDef.xml,def,head,头
GR_Boomalisk.label,boomalisk,label,PawnKindDef/PawnKindDef.xml,def,boomalisk,布马利斯克
GR_Needlechicken.label,needlechicken,label,ThingDef/ThingDef.xml,def,needlechicken,针鸡
GR_Needlechicken.description,"This abomination is part chicken, part sentient cactus. If cactus nuggets weren't a thing, they are now. You can think of them as solar-powered egg layers.\n\nUseful abilities: Needlechicken are decent egg layers. They can defend themselves with tiny poison barb attacks, and they almost don't need sustenance (except for a large amount of sunlight).",description,ThingDef/ThingDef.xml,def,"This abomination is part chicken, part sentient cactus. If cactus nuggets weren't a thing, they are now. You can think of them as solar-powered egg layers.(PH_2)(PH_1)Useful abilities: Needlechicken are decent egg layers. They can defend themselves with tiny poison barb attacks, and they almost don't need sustenance (except for a large amount of sunlight).","这种可憎的东西一半是鸡，一半是有知觉的仙人掌。如果仙人掌块以前不是什么东西的话，那么现在它们已经是了。您可以将它们视为太阳能产蛋鸡。

有用的能力：针鸡是不错的产蛋鸡。它们可以用微小的毒刺攻击来保护自己，而且它们几乎不需要食物（除了大量的阳光）。"
GR_Needlechicken.tools.0.label,stings,label,ThingDef/ThingDef.xml,def,stings,蜇伤
GR_Needlechicken.tools.2.label,head,label,ThingDef/ThingDef.xml,def,head,头
GR_Needlechicken.label,needlechicken,label,PawnKindDef/PawnKindDef.xml,def,needlechicken,针鸡
GR_Beetlefleet.label,beetlefleet,label,ThingDef/ThingDef.xml,def,beetlefleet,甲壳虫舰队
GR_Beetlefleet.description,"A chitinous, floating, hydrogen-filled monstruosity. The beetlefleet wanders the land bouncing off objects in its path, seeking prey to consume.\n\nUseful abilities: Beetlefleet produce insect jelly, explode on death violently, and reproduce asexually.",description,ThingDef/ThingDef.xml,def,"A chitinous, floating, hydrogen-filled monstruosity. The beetlefleet wanders the land bouncing off objects in its path, seeking prey to consume.(PH_2)(PH_1)Useful abilities: Beetlefleet produce insect jelly, explode on death violently, and reproduce asexually.","一种几丁质的、漂浮的、充满氢气的怪物。甲虫群在陆地上徘徊，在其路径上的物体上弹起，寻找猎物来食用。

有用的能力：甲虫群产生昆虫果冻，死亡时剧烈爆炸，并无性繁殖。"
GR_Beetlefleet.tools.1.label,tentacles,label,ThingDef/ThingDef.xml,def,tentacles,触手
GR_Beetlefleet.label,beetlefleet,label,PawnKindDef/PawnKindDef.xml,def,beetlefleet,甲壳虫舰队
GR_Groundffalo.label,groundffalo,label,ThingDef/ThingDef.xml,def,groundffalo,地面水牛
GR_Groundffalo.description,"The horned groundffalo is a great pack beast (albeit a bit slow) capable of producing milk and wool, as well as mining for your colony. Compared to a Groundrunner it won't be as efficient on its mining work, but the other characteristics make up for this.\n\nUseful abilities: Produces wool, milk, acts as a pack beast and  mines rocks and minerals.",description,ThingDef/ThingDef.xml,def,"The horned groundffalo is a great pack beast (albeit a bit slow) capable of producing milk and wool, as well as mining for your colony. Compared to a Groundrunner it won't be as efficient on its mining work, but the other characteristics make up for this.(PH_2)(PH_1)Useful abilities: Produces wool, milk, acts as a pack beast and  mines rocks and minerals.","有角的土牛是一种伟大的驮兽（尽管速度有点慢），能够生产牛奶和羊毛，还可以为您的殖民地采矿。与地行者相比，它的采矿工作效率不高，但其他特性弥补了这一点。

有用的能力：生产羊毛、牛奶，充当驮兽并开采岩石和矿物。"
GR_Groundffalo.tools.0.label,left claw,label,ThingDef/ThingDef.xml,def,left claw,左爪
GR_Groundffalo.tools.1.label,right claw,label,ThingDef/ThingDef.xml,def,right claw,右爪
GR_Groundffalo.tools.2.label,horns,label,ThingDef/ThingDef.xml,def,horns,喇叭
GR_Groundffalo.tools.3.label,head,label,ThingDef/ThingDef.xml,def,head,头
GR_Groundffalo.label,groundffalo,label,PawnKindDef/PawnKindDef.xml,def,groundffalo,地面水牛
GR_MeadowLizard.label,meadow lizard,label,ThingDef/ThingDef.xml,def,meadow lizard,草甸蜥蜴
GR_MeadowLizard.description,"The meadow lizard is a beast bred for speed. Even though they are naturally slower than meadow aves, they can be trained to be incredibly fast mounts.\n\nUseful abilities: if properly trained they can be ridden into battle at incredible speeds (this interaction needs the Giddy-Up, combat mounts mod, and it will make the Meadow Lizards move 100% faster when used as mounts). They are also venomous.",description,ThingDef/ThingDef.xml,def,"The meadow lizard is a beast bred for speed. Even though they are naturally slower than meadow aves, they can be trained to be incredibly fast mounts.(PH_2)(PH_1)Useful abilities: if properly trained they can be ridden into battle at incredible speeds (this interaction needs the Giddy-Up, combat mounts mod, and it will make the Meadow Lizards move 100% faster when used as mounts). They are also venomous.","草地蜥蜴是一种为速度而生的野兽。尽管它们天生就比草地蜥蜴慢，但它们可以被训练成令人难以置信的快速坐骑。

有用的能力：如果经过适当的训练，它们可以以令人难以置信的速度进入战斗（这种互动需要 Giddy-Up，战斗坐骑模组，当用作坐骑时，它将使草地蜥蜴的移动速度加快 100%）。它们也有毒。"
GR_MeadowLizard.tools.0.label,claws,label,ThingDef/ThingDef.xml,def,claws,爪子
GR_MeadowLizard.tools.2.label,head,label,ThingDef/ThingDef.xml,def,head,头
GR_MeadowLizard.label,meadow lizard,label,PawnKindDef/PawnKindDef.xml,def,meadow lizard,草甸蜥蜴
GR_AnimusHare.label,animus hare,label,ThingDef/ThingDef.xml,def,animus hare,心灵野兔
GR_AnimusHare.description,"The Animus Hare is a small leporid with latent psionic abilities. Quite intelligent for an animal, but not intelligent enough to properly use psionics. It will however quickly bond with human beings and reach with his mind to make happy everyone that treats it well.\n\nUseful abilities: they will often use a psionic nuzzle on colonists, keeping everyone happier. They also breed very fast.",description,ThingDef/ThingDef.xml,def,"The Animus Hare is a small leporid with latent psionic abilities. Quite intelligent for an animal, but not intelligent enough to properly use psionics. It will however quickly bond with human beings and reach with his mind to make happy everyone that treats it well.(PH_2)(PH_1)Useful abilities: they will often use a psionic nuzzle on colonists, keeping everyone happier. They also breed very fast.","阿尼穆斯野兔是一种小型豹纹动物，具有潜在的灵能能力。对于动物来说相当聪明，但不足以正确使用灵能。然而，它会很快与人类联系在一起，并用他的思想让每个善待它的人都开心。

有用的能力：他们经常对殖民者使用灵能鼻子，让每个人都更开心。它们的繁殖速度也非常快。"
GR_AnimusHare.tools.0.label,left claw,label,ThingDef/ThingDef.xml,def,left claw,左爪
GR_AnimusHare.tools.1.label,right claw,label,ThingDef/ThingDef.xml,def,right claw,右爪
GR_AnimusHare.tools.3.label,head,label,ThingDef/ThingDef.xml,def,head,头
GR_AnimusHare.label,animus hare,label,PawnKindDef/PawnKindDef.xml,def,animus hare,心灵野兔
GR_Nighthrumbo.label,nighthrumbo,label,ThingDef/ThingDef.xml,def,nighthrumbo,奈特赫伦博
GR_Nighthrumbo.description,"The nighthrumbo is a fearsome predator. Armed with strong jaws and its horn, as well as ranged quill attacks, it will make quick work of any prey it decides to attack. It is also a nocturnal animal, sleeping during the day and being active at night.\n\nUseful abilities: Ranged quill attacks.",description,ThingDef/ThingDef.xml,def,"The nighthrumbo is a fearsome predator. Armed with strong jaws and its horn, as well as ranged quill attacks, it will make quick work of any prey it decides to attack. It is also a nocturnal animal, sleeping during the day and being active at night.(PH_2)(PH_1)Useful abilities: Ranged quill attacks.","夜蜂是一种可怕的掠食者。凭借强大的下巴和角，以及远程羽毛攻击，它可以快速解决它决定攻击的任何猎物。它也是夜行性动物，白天睡觉，晚上活跃。

有用的能力：远程羽毛攻击。"
GR_Nighthrumbo.tools.0.label,horn,label,ThingDef/ThingDef.xml,def,horn,喇叭
GR_Nighthrumbo.tools.1.label,left claw,label,ThingDef/ThingDef.xml,def,left claw,左爪
GR_Nighthrumbo.tools.2.label,right claw,label,ThingDef/ThingDef.xml,def,right claw,右爪
GR_Nighthrumbo.tools.4.label,head,label,ThingDef/ThingDef.xml,def,head,头
GR_Nighthrumbo.label,nighthrumbo,label,PawnKindDef/PawnKindDef.xml,def,nighthrumbo,奈特赫伦博
GR_WolfShrimp.label,wolf shrimp,label,ThingDef/ThingDef.xml,def,wolf shrimp,狼虾
GR_WolfShrimp.description,"A terrifyingly alien creature, the wolf shrimp is keenly intelligent like its wolf forefather, slithering in blinding speed towards its prey.\n\nUseful abilities: Extremely fast regenerative capabilities.",description,ThingDef/ThingDef.xml,def,"A terrifyingly alien creature, the wolf shrimp is keenly intelligent like its wolf forefather, slithering in blinding speed towards its prey.(PH_2)(PH_1)Useful abilities: Extremely fast regenerative capabilities.","作为一种可怕的外星生物，狼虾像它的狼祖先一样非常聪明，以令人眼花缭乱的速度滑向猎物。

有用的能力：极快的再生能力。"
GR_WolfShrimp.tools.0.label,head,label,ThingDef/ThingDef.xml,def,head,头
GR_WolfShrimp.tools.2.label,left blade,label,ThingDef/ThingDef.xml,def,left blade,左刀片
GR_WolfShrimp.tools.3.label,right blade,label,ThingDef/ThingDef.xml,def,right blade,右刀片
GR_WolfShrimp.label,wolf shrimp,label,PawnKindDef/PawnKindDef.xml,def,wolf shrimp,狼虾
