key,text,tag,file,type
VFEPD_EndlessPit3x2c.description,"A smooth-sided hole that extends endlessly downwards... Actually, on close inspection it seems to be just painted on the ground...",description,ThingDef/ThingDef.xml,def
VFEPD_EndlessPit3x3c.label,"fake pit, large",label,ThingDef/ThingDef.xml,def
VFEPD_EndlessPit3x3c.description,"A smooth-sided hole that extends endlessly downwards... Actually, on close inspection it seems to be just painted on the ground...",description,ThingDef/ThingDef.xml,def
VFEPD_PitGate.label,pit gate,label,ThingDef/ThingDef.xml,def
VFEPD_PitGate.description,"A massive, foreboding hole that connects the surface with a dark network of underground caves... Actually, on close inspection it seems to be just painted on the ground...",description,ThingDef/ThingDef.xml,def
VFEPD_ArchotechSupport_Small.label,archotech support,label,ThingDef/ThingDef.xml,def
VFEPD_ArchotechSupport_Small.description,A twisted archotech structure. Inactive and merely decorative.,description,ThingDef/ThingDef.xml,def
VFEPD_ArchotechSupport_Large.label,large archotech support,label,ThingDef/ThingDef.xml,def
VFEPD_ArchotechSupport_Large.description,A twisted archotech structure. Inactive and merely decorative.,description,ThingDef/ThingDef.xml,def
VFEPD_ArchotechSupport_Vertical.label,vertical archotech support,label,ThingDef/ThingDef.xml,def
VFEPD_ArchotechSupport_Vertical.description,A twisted archotech structure. Inactive and merely decorative.,description,ThingDef/ThingDef.xml,def
VFEPD_VoidSculpture.label,decorative void sculpture,label,ThingDef/ThingDef.xml,def
VFEPD_VoidSculpture.description,An unsettling sculpture made from bioferrite. Inactive and merely decorative.,description,ThingDef/ThingDef.xml,def
VFEPD_VoidStructure.label,void structure,label,ThingDef/ThingDef.xml,def
VFEPD_VoidStructure.description,A warped structure made of jagged oily metallic-like pieces. Inactive and merely decorative.,description,ThingDef/ThingDef.xml,def
VFEPD_VoidStructureLit.label,"void structure, lit",label,ThingDef/ThingDef.xml,def
VFEPD_VoidStructureLit.description,A warped structure made of jagged oily metallic-like pieces. Inactive and merely decorative.,description,ThingDef/ThingDef.xml,def
VFEPD_Fleshmassfilth.label,fleshmass debris,label,ThingDef/ThingDef.xml,def
VFEPD_Fleshmassfilth.description,Fleshmass filth. Just like grandma used to make.,description,ThingDef/ThingDef.xml,def
VFEPD_RevenantSmear.label,revenant smear,label,ThingDef/ThingDef.xml,def
VFEPD_RevenantSmear.description,Revenant smear. That's the name of my black metal band.,description,ThingDef/ThingDef.xml,def
VFEPD_RevenantGorePool.label,revenant gore pool,label,ThingDef/ThingDef.xml,def
VFEPD_RevenantGorePool.description,Revenant gore pool. Smells like raspberries.,description,ThingDef/ThingDef.xml,def
VFEPD_LooseGround.label,loose ground,label,ThingDef/ThingDef.xml,def
VFEPD_LooseGround.description,Loose ground filth.,description,ThingDef/ThingDef.xml,def
VFEPD_TwistedFlesh.label,twisted flesh,label,ThingDef/ThingDef.xml,def
VFEPD_TwistedFlesh.description,Twisted flesh filth. Organically sourced.,description,ThingDef/ThingDef.xml,def
VFEPD_MetalhorrorDebris.label,metalhorror debris,label,ThingDef/ThingDef.xml,def
VFEPD_MetalhorrorDebris.description,Metalhorror debris filth.,description,ThingDef/ThingDef.xml,def
VFEPD_FloorEtchings.label,floor etchings,label,ThingDef/ThingDef.xml,def
VFEPD_FloorEtchings.description,Floor etchings filth.,description,ThingDef/ThingDef.xml,def
VFEPD_FakeHarbingerTree.label,fake harbinger tree,label,ThingDef/ThingDef.xml,def
VFEPD_FakeHarbingerTree.description,Plastic tree imitating a harbinger tree. No munchies.,description,ThingDef/ThingDef.xml,def
VFEPD_NociosphereDeparting.label,nociosphere departing,label,ThingDef/ThingDef.xml,def
VFEPD_NociosphereDeparting.description,"This is an effecter prop for ""Nociosphere Departing"". Intrinsically laggy, use in moderation.",description,ThingDef/ThingDef.xml,def
VFEPD_TachycardiacArrest.label,tachycardiac arrest,label,ThingDef/ThingDef.xml,def
VFEPD_TachycardiacArrest.description,"This is an effecter prop for ""Tachycardiac Arrest"". Intrinsically laggy, use in moderation.",description,ThingDef/ThingDef.xml,def
VFEPD_ShamblerRaise.label,shambler raise,label,ThingDef/ThingDef.xml,def
VFEPD_ShamblerRaise.description,"This is an effecter prop for ""Shambler Raise"". Intrinsically laggy, use in moderation.",description,ThingDef/ThingDef.xml,def
VFEPD_AbductWarmup.label,abduct warmup,label,ThingDef/ThingDef.xml,def
VFEPD_AbductWarmup.description,"This is an effecter prop for ""Shambler Raise"". Intrinsically laggy, use in moderation.",description,ThingDef/ThingDef.xml,def
