key,text,tag,file,type
VCE_SoyFermenter.description,"A soy fermenter is a cilindrical, metallic drum where soybeans are pressed, mixed with aspergillus bacteria and grain, and aged for long time periods. The result is soy sauce of increasing quality, which can be used as a food condiment.",description,ThingDef/Buildings.xml,def
VCE_SoySauce.label,soy sauce,label,ThingDef/Items_Condiments.xml,def
VCE_SoySauce.description,"A fermented paste of soybeans, roasted grain, brine, and Aspergillus bacteria. Soy sauce can be added directly to food, and is used as a dip or salt flavor in cooking, as well as providing a rich umami taste.",description,ThingDef/Items_Condiments.xml,def
VCE_WasabiPaste.label,wasabi paste,label,ThingDef/Items_Condiments.xml,def
VCE_WasabiPaste.description,A paste made from ground wasabi rhizomes and used as a pungent condiment for sushi and other foods. It is similar in taste to hot mustard rather than chili peppers in that it stimulates the nose more than the tongue. It loses its flavour and deteriorates extremely fast.,description,ThingDef/Items_Condiments.xml,def
VCE_DeepFriedSushi.label,deep fried sushi,label,ThingDef/Items_DeepFried.xml,def
VCE_DeepFriedSushi.description,"Sushi is one of the healthiest foods about. So sooner or later someone was going to deep fry it and make it the opposite. The end result is a crunchy, unhealthy yet tasty soul food - Not quite as filling as a meal, but very pleasing to eat. Deep frying sushi reduces shelf life as well unless frozen.",description,ThingDef/Items_DeepFried.xml,def
VCE_HumanSurimi.label,"human ""surimi""",label,ThingDef/Items_HumanSurimi.xml,def
VCE_HumanSurimi.description,"A nondistinct paste mimicking the texture of lobster, crab, or other shellfish. Only, this one... is made with human meat. A delicacy for cannibalistic Rim tribes, and a profoundly disgusting and taboo culinary experience for anyone else.",description,ThingDef/Items_HumanSurimi.xml,def
VCE_RawSoybean.label,soybeans,label,ThingDef/Items_Resource_RawPlant.xml,def
VCE_RawSoybean.description,"An edible bean that can be used as a vegetable in a multitude of recipes, and most famously known as the main ingredient in delicious soy sauce.",description,ThingDef/Items_Resource_RawPlant.xml,def
VCE_RawWasabi.label,wasabi,label,ThingDef/Items_Resource_RawPlant.xml,def
VCE_RawWasabi.description,A plant of the horseradish family. A paste made from its ground rhizomes is used as a pungent condiment for sushi and other foods. It is similar in taste to hot mustard rather than chili peppers in that it stimulates the nose more than the tongue.,description,ThingDef/Items_Resource_RawPlant.xml,def
VCE_Chirashizushi.label,chirashizushi bowl (simple),label,ThingDef/Items_Sushi.xml,def
VCE_Chirashizushi.description,"A simple chirashizushi bowl made from a few ingredients. In Chirashizushi rice is served in a bowl and topped with a variety of raw fish and vegetable garnishes. It is commonly eaten because it is filling, fast and easy to make.",description,ThingDef/Items_Sushi.xml,def
VCE_Norimaki.label,norimaki (simple),label,ThingDef/Items_Sushi.xml,def
VCE_Norimaki.description,Simple norimaki sushi made from a few ingredients. Norimaki are a type of sushi wrapped with seaweed.,description,ThingDef/Items_Sushi.xml,def
VCE_Uramaki.label,uramaki (fine),label,ThingDef/Items_Sushi.xml,def
VCE_Uramaki.description,"Complex uramaki sushi assembled with care from a wide selection of ingredients. Uramaki is a medium-sized cylindrical piece with two or more fillings, and it differs from other maki because the rice is on the outside and the nori seaweed inside.",description,ThingDef/Items_Sushi.xml,def
VCE_Nigiri.label,nigiri (fine),label,ThingDef/Items_Sushi.xml,def
VCE_Nigiri.description,"Complex nigiri sushi assembled with care from a wide selection of ingredients. Nigirizushi consists of an oblong mound of sushi rice that the chef presses between the palms of the hands to form an oval-shaped ball, and a topping (the neta) draped over the ball.",description,ThingDef/Items_Sushi.xml,def
VCE_Temaki.label,temaki (lavish),label,ThingDef/Items_Sushi.xml,def
VCE_Temaki.description,"A masterpiece of the culinary arts, this sushi nourishes the body, mind, and soul. Temaki is a large cone-shaped piece of nori on the outside and the ingredients spilling out the wide end. A typical temaki is about 10 centimetres long, and is eaten with fingers because it is too awkward to pick it up with chopsticks.",description,ThingDef/Items_Sushi.xml,def
VCE_Futomaki.label,futomaki (lavish),label,ThingDef/Items_Sushi.xml,def
VCE_Futomaki.description,"A masterpiece of the culinary arts, this sushi nourishes the body, mind, and soul. Futomaki is a large cylindrical piece, usually with nori on the outside. A typical futomaki is five to six centimetres in diameter. They are often made with two, three, or more fillings that are chosen for their complementary tastes and colors.",description,ThingDef/Items_Sushi.xml,def
VCE_Gunkanmaki.label,gunkanmaki (gourmet),label,ThingDef/Items_Sushi.xml,def
VCE_Gunkanmaki.description,"A culinary work of art, characterized by refined, even elaborate preparation and presentation of an aesthetically balanced, albeit low quantity sushi. Gunkanmaki is a special type of nigirizushi: an oval, hand-formed clump of sushi rice that has a strip of nori wrapped around its perimeter to form a vessel that is filled with some soft, loose or fine-chopped ingredient that requires the confinement of nori such as roe.",description,ThingDef/Items_Sushi.xml,def
VCE_Oshizushi.label,oshizushi (gourmet),label,ThingDef/Items_Sushi.xml,def
VCE_Oshizushi.description,"A culinary work of art, characterized by refined, even elaborate preparation and presentation of an aesthetically balanced, albeit low quantity sushi. In oshizushi, a block-shaped piece is formed using a wooden mold. The chef lines the bottom of the mold with the toppings, covers them with sushi rice, and then presses the lid of the mold down to create a compact, rectilinear block. The block is removed from the mold and then cut into bite-sized pieces.",description,ThingDef/Items_Sushi.xml,def
VCE_Soybean.label,soybean plant,label,ThingDef/Plants_Cultivated_Farm.xml,def
VCE_Soybean.description,"A species of legume widely grown for its edible bean, which has numerous uses. Soybean plants grow quite fast, but they are very sensitive to temperature, with optimum growing conditions in mean temperatures of 20 to 30 °C (68 to 86 °F). Temperatures outside that range stunt growth significantly.",description,ThingDef/Plants_Cultivated_Farm.xml,def
VCE_Wasabi.label,wasabi plant,label,ThingDef/Plants_Cultivated_Farm.xml,def
VCE_Wasabi.description,"A plant of the horseradish family. A paste made from its ground rhizomes is used as a pungent condiment for sushi and other foods. It is similar in taste to hot mustard rather than chili peppers in that it stimulates the nose more than the tongue. Wasabi is widely considered to be one of the most difficult plants to grow, since it needs a temperate, extremely humid environment. It will receive a growth penalty if less than 20 tiles of water are found in a 6 tile radius.",description,ThingDef/Plants_Cultivated_Farm.xml,def
VCE_ConsumedSoySauce.stages.0.label,consumed soy sauce,label,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_ConsumedSoySauce.stages.0.description,"Saltiness, moderate umami, sweet taste, and a very slight bitterness. Perfection.",description,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_ConsumedWasabi.stages.0.label,breath of the dragon,label,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_ConsumedWasabi.stages.0.description,My whole nose burns! Please give me more.,description,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_AteSimpleSushi.stages.0.label,ate simple sushi,label,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_AteSimpleSushi.stages.0.description,Even the most basic sushi is a delicacy.,description,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_AteFineSushi.stages.0.label,ate fine sushi,label,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_AteFineSushi.stages.0.description,I ate a very fine sushi with some vegetables. Super tasty.,description,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_AteLavishSushi.stages.0.label,ate lavish sushi,label,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_AteLavishSushi.stages.0.description,I ate an incredible sushi dish. Delicious!,description,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_AteGourmetSushi.stages.0.label,ate gourmet sushi,label,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_AteGourmetSushi.stages.0.description,That... that was out of this world. The fish slices melted in my mouth. Just incredible.,description,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_AteFriedSushi.stages.0.label,ate deep fried sushi,label,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_AteFriedSushi.stages.0.description,Greasy food. So delicious.,description,ThoughtDef/Thoughts_Memory_Eating.xml,def
VCE_DoBillsSushi.label,cook at sushi table,label,WorkGiverDef/WorkGivers.xml,def
VCE_DoBillsSushi.verb,cook,verb,WorkGiverDef/WorkGivers.xml,def
VCE_DoBillsSushi.gerund,cooking at,gerund,WorkGiverDef/WorkGivers.xml,def
